index,close_time,transaction_id,positions,DOGEUSDT_units,LINKUSDT_units,entry_DOGEUSDT_price,entry_LINKUSDT_price,historical_DOGEUSDT_mid,historical_LINKUSDT_mid,historical_DOGEUSDT_vol,historical_LINKUSDT_vol,signal,portfolio_value,DOGEUSDT_raw_pnl,LINKUSDT_raw_pnl,DOGEUSDT_cost,LINKUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
71.0,2023-01-20 18:12:59.999,,,0.0,0.0,,,0.0824749999999999,6.609500000000001,568192.0,1657.43,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
72.0,2023-01-20 18:13:59.999,,,0.0,0.0,,,0.082535,6.618,241587.0,1324.64,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
73.0,2023-01-20 18:14:59.999,,,0.0,0.0,,,0.08266,6.6240000000000006,654110.0,1068.85,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
74.0,2023-01-20 18:15:59.999,,,0.0,0.0,,,0.08273,6.628500000000001,578883.0,1070.66,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
75.0,2023-01-20 18:16:59.999,,,0.0,0.0,,,0.082815,6.635,549339.0,5607.37,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
76.0,2023-01-20 18:17:59.999,,,0.0,0.0,,,0.082755,6.6285,605278.0,4471.92,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
77.0,2023-01-20 18:18:59.999,,,0.0,0.0,,,0.08271,6.6265,668943.0,3477.28,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
78.0,2023-01-20 18:19:59.999,,,0.0,0.0,,,0.0825849999999999,6.621,293586.0,1747.03,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
79.0,2023-01-20 18:20:59.999,,,0.0,0.0,,,0.08256,6.6175,665340.0,4749.92,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
80.0,2023-01-20 18:21:59.999,,,0.0,0.0,,,0.0826,6.6185,427354.0,385.26,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
81.0,2023-01-20 18:22:59.999,,,0.0,0.0,,,0.08255,6.611000000000001,459040.0,2527.68,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
82.0,2023-01-20 18:23:59.999,,,0.0,0.0,,,0.08257,6.612500000000001,197923.0,427.21,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
83.0,2023-01-20 18:24:59.999,,,0.0,0.0,,,0.0825299999999999,6.6085,207034.0,2007.83,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
84.0,2023-01-20 18:25:59.999,,,0.0,0.0,,,0.08254,6.608499999999999,236085.0,3164.61,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
85.0,2023-01-20 18:26:59.999,,,0.0,0.0,,,0.0826,6.618,317036.0,24615.57,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
86.0,2023-01-20 18:27:59.999,,,0.0,0.0,,,0.08261,6.6185,243698.0,19027.94,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
87.0,2023-01-20 18:28:59.999,,,0.0,0.0,,,0.082605,6.6215,250679.0,6269.69,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
88.0,2023-01-20 18:29:59.999,,,0.0,0.0,,,0.082635,6.622,204910.0,3734.89,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
89.0,2023-01-20 18:30:59.999,,,0.0,0.0,,,0.082615,6.6205,555147.0,5632.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
90.0,2023-01-20 18:31:59.999,,,0.0,0.0,,,0.082645,6.6265,3238144.0,3633.09,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
91.0,2023-01-20 18:32:59.999,,,0.0,0.0,,,0.082655,6.6285,236138.0,2502.28,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
92.0,2023-01-20 18:33:59.999,,,0.0,0.0,,,0.08266,6.63,238557.0,7761.77,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
93.0,2023-01-20 18:34:59.999,,,0.0,0.0,,,0.082655,6.6285,29285.0,509.94,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
94.0,2023-01-20 18:35:59.999,,,0.0,0.0,,,0.08267,6.6315,607266.0,17072.62,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
95.0,2023-01-20 18:36:59.999,,,0.0,0.0,,,0.08269,6.632,124462.0,11927.17,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
96.0,2023-01-20 18:37:59.999,,,0.0,0.0,,,0.0827499999999999,6.637499999999999,159113.0,1167.97,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
97.0,2023-01-20 18:38:59.999,,,0.0,0.0,,,0.08279,6.6355,370852.0,2682.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
98.0,2023-01-20 18:39:59.999,,,0.0,0.0,,,0.082785,6.635,180911.0,4695.38,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
99.0,2023-01-20 18:40:59.999,,,0.0,0.0,,,0.0828,6.6395,393685.0,5582.93,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
100.0,2023-01-20 18:41:59.999,,,0.0,0.0,,,0.082785,6.641,101806.0,4180.15,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
101.0,2023-01-20 18:42:59.999,,,0.0,0.0,,,0.082815,6.6425,120344.0,3944.06,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
102.0,2023-01-20 18:43:59.999,,,0.0,0.0,,,0.082855,6.644,244758.0,1480.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
103.0,2023-01-20 18:44:59.999,,,0.0,0.0,,,0.082855,6.647,77963.0,448.77,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
104.0,2023-01-20 18:45:59.999,,,0.0,0.0,,,0.082815,6.640499999999999,627285.0,5177.99,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
105.0,2023-01-20 18:46:59.999,,,0.0,0.0,,,0.082785,6.6335,1009872.0,2923.83,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
106.0,2023-01-20 18:47:59.999,,,0.0,0.0,,,0.08279,6.6385000000000005,252843.0,1864.09,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
107.0,2023-01-20 18:48:59.999,,,0.0,0.0,,,0.082805,6.639,167170.0,3323.14,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
108.0,2023-01-20 18:49:59.999,,,0.0,0.0,,,0.0828349999999999,6.643,203296.0,825.84,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
109.0,2023-01-20 18:50:59.999,,,0.0,0.0,,,0.08281,6.6415,1010690.0,2167.06,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
110.0,2023-01-20 18:51:59.999,,,0.0,0.0,,,0.08277,6.637499999999999,201396.0,1392.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
111.0,2023-01-20 18:52:59.999,,,0.0,0.0,,,0.08276,6.638,203977.0,341.42,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
112.0,2023-01-20 18:53:59.999,,,0.0,0.0,,,0.08281,6.6385000000000005,370018.0,1151.41,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
113.0,2023-01-20 18:54:59.999,,,0.0,0.0,,,0.082745,6.635,72574.0,499.11,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
114.0,2023-01-20 18:55:59.999,,,0.0,0.0,,,0.082745,6.634,162083.0,51.91,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
115.0,2023-01-20 18:56:59.999,,,0.0,0.0,,,0.082715,6.6315,77964.0,265.15,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
116.0,2023-01-20 18:57:59.999,,,0.0,0.0,,,0.08276,6.634,165177.0,1841.15,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
117.0,2023-01-20 18:58:59.999,,,0.0,0.0,,,0.082775,6.636,618985.0,376.63,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
118.0,2023-01-20 18:59:59.999,,,0.0,0.0,,,0.082785,6.635999999999999,274449.0,325.42,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
119.0,2023-01-20 19:00:59.999,,,0.0,0.0,,,0.08279,6.638999999999999,724939.0,966.03,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
120.0,2023-01-20 19:01:59.999,,,0.0,0.0,,,0.082745,6.6355,625208.0,1558.14,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
121.0,2023-01-20 19:02:59.999,,,0.0,0.0,,,0.0827,6.6325,131756.0,7291.91,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
122.0,2023-01-20 19:03:59.999,,,0.0,0.0,,,0.082685,6.6305,292453.0,369.28,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
123.0,2023-01-20 19:04:59.999,,,0.0,0.0,,,0.08271,6.6325,197964.0,1009.31,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
124.0,2023-01-20 19:05:59.999,,,0.0,0.0,,,0.0827249999999999,6.633,117005.0,101.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
125.0,2023-01-20 19:06:59.999,,,0.0,0.0,,,0.082745,6.6365,55438.0,106.78,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
126.0,2023-01-20 19:07:59.999,,,0.0,0.0,,,0.082775,6.638999999999999,570320.0,127.14,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
127.0,2023-01-20 19:08:59.999,,,0.0,0.0,,,0.08279,6.6395,221032.0,216.47,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
128.0,2023-01-20 19:09:59.999,,,0.0,0.0,,,0.08281,6.638999999999999,101325.0,965.69,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
129.0,2023-01-20 19:10:59.999,,,0.0,0.0,,,0.08282,6.6415,68883.0,266.86,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
130.0,2023-01-20 19:11:59.999,,,0.0,0.0,,,0.082805,6.6425,198472.0,529.17,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
131.0,2023-01-20 19:12:59.999,,,0.0,0.0,,,0.08279,6.6455,259374.0,2496.13,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
132.0,2023-01-20 19:13:59.999,,,0.0,0.0,,,0.082765,6.6415,213177.0,2251.44,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
133.0,2023-01-20 19:14:59.999,,,0.0,0.0,,,0.082745,6.643000000000001,107859.0,20045.37,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
134.0,2023-01-20 19:15:59.999,,,0.0,0.0,,,0.082745,6.6385000000000005,232772.0,1278.36,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
135.0,2023-01-20 19:16:59.999,,,0.0,0.0,,,0.082735,6.641,116131.0,2944.76,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
136.0,2023-01-20 19:17:59.999,,,0.0,0.0,,,0.0827249999999999,6.6435,196345.0,1040.01,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
137.0,2023-01-20 19:18:59.999,,,0.0,0.0,,,0.082645,6.638,240833.0,1234.12,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
138.0,2023-01-20 19:19:59.999,,,0.0,0.0,,,0.082635,6.6385,281573.0,789.37,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
139.0,2023-01-20 19:20:59.999,,,0.0,0.0,,,0.0826399999999999,6.638,130300.0,1071.35,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
140.0,2023-01-20 19:21:59.999,,,0.0,0.0,,,0.08263,6.6425,277154.0,133.45,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
141.0,2023-01-20 19:22:59.999,,,0.0,0.0,,,0.08266,6.6445,860701.0,591.44,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
142.0,2023-01-20 19:23:59.999,,,0.0,0.0,,,0.082715,6.6505,92463.0,1892.64,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
143.0,2023-01-20 19:24:59.999,,,0.0,0.0,,,0.0827799999999999,6.6530000000000005,1491370.0,8762.83,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
144.0,2023-01-20 19:25:59.999,,,0.0,0.0,,,0.082795,6.6505,538664.0,364.51,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
145.0,2023-01-20 19:26:59.999,,,0.0,0.0,,,0.0828,6.651999999999999,162960.0,298.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
146.0,2023-01-20 19:27:59.999,,,0.0,0.0,,,0.08274,6.647,1410509.0,1037.45,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
147.0,2023-01-20 19:28:59.999,,,0.0,0.0,,,0.0826949999999999,6.644,404458.0,1079.22,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
148.0,2023-01-20 19:29:59.999,,,0.0,0.0,,,0.08271,6.6455,226514.0,64.34,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
149.0,2023-01-20 19:30:59.999,,,0.0,0.0,,,0.082755,6.6495,41699.0,220.08,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
150.0,2023-01-20 19:31:59.999,,,0.0,0.0,,,0.0827249999999999,6.65,107276.0,293.01,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
151.0,2023-01-20 19:32:59.999,,,0.0,0.0,,,0.08271,6.6530000000000005,63476.0,879.16,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
152.0,2023-01-20 19:33:59.999,,,0.0,0.0,,,0.0827199999999999,6.656499999999999,25421.0,322.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
153.0,2023-01-20 19:34:59.999,,,0.0,0.0,,,0.0827,6.6530000000000005,116080.0,304.63,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
154.0,2023-01-20 19:35:59.999,,,0.0,0.0,,,0.0826649999999999,6.6475,247296.0,916.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
155.0,2023-01-20 19:36:59.999,,,0.0,0.0,,,0.0827,6.651,139655.0,907.25,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
156.0,2023-01-20 19:37:59.999,,,0.0,0.0,,,0.0827799999999999,6.6515,295809.0,2308.48,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
157.0,2023-01-20 19:38:59.999,,,0.0,0.0,,,0.082815,6.653499999999999,118765.0,1667.01,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
158.0,2023-01-20 19:39:59.999,,,0.0,0.0,,,0.082855,6.6555,284989.0,1616.17,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
159.0,2023-01-20 19:40:59.999,,,0.0,0.0,,,0.08284,6.6555,421432.0,2787.14,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
160.0,2023-01-20 19:41:59.999,,,0.0,0.0,,,0.082825,6.6555,186175.0,1631.18,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
161.0,2023-01-20 19:42:59.999,,,0.0,0.0,,,0.08285,6.656000000000001,145217.0,1618.22,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
162.0,2023-01-20 19:43:59.999,,,0.0,0.0,,,0.0829,6.66,647300.0,9887.59,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
163.0,2023-01-20 19:44:59.999,,,0.0,0.0,,,0.083045,6.6690000000000005,4258128.0,23307.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
164.0,2023-01-20 19:45:59.999,,,0.0,0.0,,,0.0827799999999999,6.646,929416.0,5275.11,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
165.0,2023-01-20 19:46:59.999,,,0.0,0.0,,,0.0826949999999999,6.6375,639726.0,1779.82,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
166.0,2023-01-20 19:47:59.999,,,0.0,0.0,,,0.0827499999999999,6.644,430818.0,1160.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
167.0,2023-01-20 19:48:59.999,,,0.0,0.0,,,0.0829,6.6535,413629.0,3199.76,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
168.0,2023-01-20 19:49:59.999,,,0.0,0.0,,,0.0829,6.652,223550.0,5355.21,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
169.0,2023-01-20 19:50:59.999,,,0.0,0.0,,,0.08299,6.658,250207.0,1639.56,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
170.0,2023-01-20 19:51:59.999,,,0.0,0.0,,,0.083095,6.6625,1514662.0,2749.85,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
171.0,2023-01-20 19:52:59.999,,,0.0,0.0,,,0.0831099999999999,6.6615,498440.0,1169.86,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
172.0,2023-01-20 19:53:59.999,,,0.0,0.0,,,0.08316,6.667999999999999,909004.0,1748.92,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
173.0,2023-01-20 19:54:59.999,,,0.0,0.0,,,0.08317,6.6745,671676.0,5120.33,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
174.0,2023-01-20 19:55:59.999,,,0.0,0.0,,,0.083105,6.672499999999999,1308599.0,5946.89,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
175.0,2023-01-20 19:56:59.999,,,0.0,0.0,,,0.08319,6.676,566986.0,2932.76,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
176.0,2023-01-20 19:57:59.999,,,0.0,0.0,,,0.083295,6.683,1650337.0,4099.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
177.0,2023-01-20 19:58:59.999,,,0.0,0.0,,,0.08329,6.687,705223.0,2741.85,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
178.0,2023-01-20 19:59:59.999,,,0.0,0.0,,,0.083345,6.688000000000001,2706209.0,12819.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
179.0,2023-01-20 20:00:59.999,,,0.0,0.0,,,0.083575,6.6935,5667574.0,5101.38,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
180.0,2023-01-20 20:01:59.999,,,0.0,0.0,,,0.08381,6.7005,4272989.0,34155.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
181.0,2023-01-20 20:02:59.999,,,0.0,0.0,,,0.083855,6.7045,983351.0,7024.06,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
182.0,2023-01-20 20:03:59.999,,,0.0,0.0,,,0.083855,6.708,1399960.0,8119.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
183.0,2023-01-20 20:04:59.999,,,0.0,0.0,,,0.08387,6.7105,1023575.0,7882.04,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
184.0,2023-01-20 20:05:59.999,,,0.0,0.0,,,0.08489,6.7575,32631060.0,83024.95,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
185.0,2023-01-20 20:06:59.999,,,0.0,0.0,,,0.084285,6.7505,21045209.0,49938.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
186.0,2023-01-20 20:07:59.999,,,0.0,0.0,,,0.084405,6.7465,7587508.0,12260.39,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
187.0,2023-01-20 20:08:59.999,,,0.0,0.0,,,0.08523,6.771000000000001,24117747.0,17118.37,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
188.0,2023-01-20 20:09:59.999,,,0.0,0.0,,,0.084965,6.77,9046577.0,22847.16,4.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
189.0,2023-01-20 20:10:59.999,,,0.0,0.0,,,0.085005,6.771,3616933.0,6615.85,3.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
190.0,2023-01-20 20:11:59.999,,,0.0,0.0,,,0.08512,6.7675,3261656.0,6330.37,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
191.0,2023-01-20 20:12:59.999,,,0.0,0.0,,,0.084965,6.7605,3284783.0,4570.41,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
192.0,2023-01-20 20:13:59.999,,,0.0,0.0,,,0.084895,6.753500000000001,3003163.0,9930.76,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
193.0,2023-01-20 20:14:59.999,,,0.0,0.0,,,0.084915,6.7585,1821778.0,4445.34,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
194.0,2023-01-20 20:15:59.999,,,0.0,0.0,,,0.08502,6.764,2012870.0,9252.38,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
195.0,2023-01-20 20:16:59.999,,,0.0,0.0,,,0.085095,6.766,2268222.0,6681.11,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
196.0,2023-01-20 20:17:59.999,,,0.0,0.0,,,0.0851649999999999,6.771,2059191.0,7281.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
197.0,2023-01-20 20:18:59.999,,,0.0,0.0,,,0.085345,6.7835,1975643.0,10535.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
198.0,2023-01-20 20:19:59.999,,,0.0,0.0,,,0.085575,6.797499999999999,3467842.0,16333.63,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
199.0,2023-01-20 20:20:59.999,,,0.0,0.0,,,0.08555,6.7955000000000005,2358104.0,7459.47,4.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
200.0,2023-01-20 20:21:59.999,,,0.0,0.0,,,0.085435,6.795,2520854.0,9220.34,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
201.0,2023-01-20 20:22:59.999,,,0.0,0.0,,,0.085455,6.8005,1466429.0,16054.33,3.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
202.0,2023-01-20 20:23:59.999,,,0.0,0.0,,,0.085375,6.7965,745413.0,4128.13,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
203.0,2023-01-20 20:24:59.999,,,0.0,0.0,,,0.08527,6.791,1836527.0,4134.12,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
204.0,2023-01-20 20:25:59.999,,,0.0,0.0,,,0.0851949999999999,6.787,2430942.0,11839.08,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
205.0,2023-01-20 20:26:59.999,,,0.0,0.0,,,0.084995,6.7695,1766752.0,8644.78,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
206.0,2023-01-20 20:27:59.999,,,0.0,0.0,,,0.084845,6.767,2620913.0,6788.94,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
207.0,2023-01-20 20:28:59.999,,,0.0,0.0,,,0.084885,6.77,1994161.0,3396.32,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
208.0,2023-01-20 20:29:59.999,,,0.0,0.0,,,0.085015,6.775,1652270.0,19148.99,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
209.0,2023-01-20 20:30:59.999,,,0.0,0.0,,,0.085025,6.779,1494479.0,4062.39,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
210.0,2023-01-20 20:31:59.999,,,0.0,0.0,,,0.08504,6.781499999999999,1204211.0,3677.51,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
211.0,2023-01-20 20:32:59.999,,,0.0,0.0,,,0.08504,6.787,591101.0,3269.89,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
212.0,2023-01-20 20:33:59.999,,,0.0,0.0,,,0.085135,6.798,1345271.0,4819.26,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
213.0,2023-01-20 20:34:59.999,,,0.0,0.0,,,0.085285,6.811999999999999,1703353.0,4412.94,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
214.0,2023-01-20 20:35:59.999,,,0.0,0.0,,,0.08534,6.815,861278.0,4887.87,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
215.0,2023-01-20 20:36:59.999,,,0.0,0.0,,,0.0853599999999999,6.821,769344.0,12919.44,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
216.0,2023-01-20 20:37:59.999,,,0.0,0.0,,,0.08544,6.827999999999999,5097921.0,21754.94,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
217.0,2023-01-20 20:38:59.999,,,0.0,0.0,,,0.08552,6.837,8682250.0,32658.74,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
