index,close_time,transaction_id,positions,SHIBUSDT_units,SANDUSDT_units,entry_SHIBUSDT_price,entry_SANDUSDT_price,historical_SHIBUSDT_mid,historical_SANDUSDT_mid,historical_SHIBUSDT_vol,historical_SANDUSDT_vol,signal,portfolio_value,SHIBUSDT_raw_pnl,SANDUSDT_raw_pnl,SHIBUSDT_cost,SANDUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
23.0,2023-01-20 14:05:59.999,,,0.0,0.0,,,1.144e-05,0.68965,1708839987.0,6666.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
24.0,2023-01-20 14:06:59.999,,,0.0,0.0,,,1.1445e-05,0.69015,321528711.0,15325.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
25.0,2023-01-20 14:07:59.999,,,0.0,0.0,,,1.144e-05,0.68965,2125661523.0,13795.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
26.0,2023-01-20 14:08:59.999,,,0.0,0.0,,,1.1425e-05,0.6889000000000001,2189096601.0,14399.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
27.0,2023-01-20 14:09:59.999,,,0.0,0.0,,,1.1425e-05,0.6885,1460441070.0,8991.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
28.0,2023-01-20 14:10:59.999,,,0.0,0.0,,,1.1425e-05,0.6891,1025650042.0,7201.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
29.0,2023-01-20 14:11:59.999,,,0.0,0.0,,,1.1435e-05,0.68985,895346797.0,2480.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
30.0,2023-01-20 14:12:59.999,,,0.0,0.0,,,1.1435e-05,0.6902999999999999,1403815351.0,11178.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
31.0,2023-01-20 14:13:59.999,,,0.0,0.0,,,1.143e-05,0.69,634746959.0,11076.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
32.0,2023-01-20 14:14:59.999,,,0.0,0.0,,,1.1425e-05,0.6897500000000001,176327007.0,6380.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
33.0,2023-01-20 14:15:59.999,,,0.0,0.0,,,1.1425e-05,0.68975,615080544.0,4900.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
34.0,2023-01-20 14:16:59.999,,,0.0,0.0,,,1.1435e-05,0.6903,1383655232.0,2177.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
35.0,2023-01-20 14:17:59.999,,,0.0,0.0,,,1.1425e-05,0.69005,632099535.0,5699.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
36.0,2023-01-20 14:18:59.999,,,0.0,0.0,,,1.143e-05,0.69,2970544813.0,10204.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
37.0,2023-01-20 14:19:59.999,,,0.0,0.0,,,1.1425e-05,0.68945,126141273.0,18784.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
38.0,2023-01-20 14:20:59.999,,,0.0,0.0,,,1.142e-05,0.68865,1172192995.0,25062.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
39.0,2023-01-20 14:21:59.999,,,0.0,0.0,,,1.1425e-05,0.68875,949139676.0,6296.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
40.0,2023-01-20 14:22:59.999,,,0.0,0.0,,,1.143e-05,0.6895,1756380486.0,8753.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
41.0,2023-01-20 14:23:59.999,,,0.0,0.0,,,1.1425e-05,0.6890499999999999,180239533.0,22733.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
42.0,2023-01-20 14:24:59.999,,,0.0,0.0,,,1.143e-05,0.6893,1783338302.0,4552.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
43.0,2023-01-20 14:25:59.999,,,0.0,0.0,,,1.1435e-05,0.69005,313002735.0,6714.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
44.0,2023-01-20 14:26:59.999,,,0.0,0.0,,,1.143e-05,0.6895,2472156863.0,12440.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
45.0,2023-01-20 14:27:59.999,,,0.0,0.0,,,1.142e-05,0.68835,1733162491.0,26766.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
46.0,2023-01-20 14:28:59.999,,,0.0,0.0,,,1.142e-05,0.68845,2856184014.0,3362.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
47.0,2023-01-20 14:29:59.999,,,0.0,0.0,,,1.143e-05,0.6893499999999999,3440223511.0,15729.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
48.0,2023-01-20 14:30:59.999,,,0.0,0.0,,,1.143e-05,0.6896,3123464567.0,9488.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
49.0,2023-01-20 14:31:59.999,,,0.0,0.0,,,1.1405e-05,0.6878500000000001,10904969399.0,73899.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
50.0,2023-01-20 14:32:59.999,,,0.0,0.0,,,1.1375e-05,0.6860999999999999,13308781064.0,98522.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
51.0,2023-01-20 14:33:59.999,,,0.0,0.0,,,1.1365e-05,0.6859500000000001,6643909661.0,49311.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
52.0,2023-01-20 14:34:59.999,,,0.0,0.0,,,1.1365e-05,0.6859999999999999,2389633436.0,24483.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
53.0,2023-01-20 14:35:59.999,,,0.0,0.0,,,1.136e-05,0.6859500000000001,3078320419.0,34193.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
54.0,2023-01-20 14:36:59.999,,,0.0,0.0,,,1.137e-05,0.68675,5905028391.0,65442.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
55.0,2023-01-20 14:37:59.999,,,0.0,0.0,,,1.137e-05,0.6872499999999999,2121200593.0,11177.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
56.0,2023-01-20 14:38:59.999,,,0.0,0.0,,,1.137e-05,0.68685,3440104274.0,56629.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
57.0,2023-01-20 14:39:59.999,,,0.0,0.0,,,1.1385e-05,0.6877500000000001,3205607293.0,8892.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
58.0,2023-01-20 14:40:59.999,,,0.0,0.0,,,1.139e-05,0.68825,2794959396.0,11561.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
59.0,2023-01-20 14:41:59.999,,,0.0,0.0,,,1.142e-05,0.69035,11639131815.0,31685.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
60.0,2023-01-20 14:42:59.999,,,0.0,0.0,,,1.1445e-05,0.69205,15323268803.0,68534.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
61.0,2023-01-20 14:43:59.999,,,0.0,0.0,,,1.145e-05,0.69245,7422723813.0,37686.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
62.0,2023-01-20 14:44:59.999,,,0.0,0.0,,,1.1455e-05,0.6919,7409320300.0,27307.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
63.0,2023-01-20 14:45:59.999,,,0.0,0.0,,,1.146e-05,0.6923999999999999,3581686352.0,12865.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
64.0,2023-01-20 14:46:59.999,,,0.0,0.0,,,1.1435e-05,0.69085,8293068489.0,43724.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
65.0,2023-01-20 14:47:59.999,,,0.0,0.0,,,1.143e-05,0.6902999999999999,1821108659.0,23453.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
66.0,2023-01-20 14:48:59.999,,,0.0,0.0,,,1.1435e-05,0.6907,8491390264.0,24991.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
67.0,2023-01-20 14:49:59.999,,,0.0,0.0,,,1.144e-05,0.6910000000000001,2231634862.0,29081.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
68.0,2023-01-20 14:50:59.999,,,0.0,0.0,,,1.1435e-05,0.69045,1254077331.0,33917.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
69.0,2023-01-20 14:51:59.999,,,0.0,0.0,,,1.145e-05,0.6912,2364180333.0,6047.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
70.0,2023-01-20 14:52:59.999,,,0.0,0.0,,,1.146e-05,0.6919500000000001,4387459165.0,14943.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
71.0,2023-01-20 14:53:59.999,,,0.0,0.0,,,1.1455e-05,0.6916,2623173107.0,33200.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
72.0,2023-01-20 14:54:59.999,,,0.0,0.0,,,1.1445e-05,0.6909000000000001,2537664860.0,18554.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
73.0,2023-01-20 14:55:59.999,,,0.0,0.0,,,1.1445e-05,0.69125,2773670955.0,10503.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
74.0,2023-01-20 14:56:59.999,,,0.0,0.0,,,1.145e-05,0.6920999999999999,2462784810.0,52568.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
75.0,2023-01-20 14:57:59.999,,,0.0,0.0,,,1.146e-05,0.69275,2277890769.0,16696.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
76.0,2023-01-20 14:58:59.999,,,0.0,0.0,,,1.1455e-05,0.69255,2299873042.0,20610.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
77.0,2023-01-20 14:59:59.999,,,0.0,0.0,,,1.146e-05,0.6930000000000001,5180759496.0,7837.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
78.0,2023-01-20 15:00:59.999,,,0.0,0.0,,,1.146e-05,0.69255,5879310298.0,31813.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
79.0,2023-01-20 15:01:59.999,,,0.0,0.0,,,1.145e-05,0.6925,2841447480.0,12914.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
80.0,2023-01-20 15:02:59.999,,,0.0,0.0,,,1.146e-05,0.6929,4217136759.0,20393.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
81.0,2023-01-20 15:03:59.999,,,0.0,0.0,,,1.147e-05,0.6949,7448976279.0,30917.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
82.0,2023-01-20 15:04:59.999,,,0.0,0.0,,,1.148e-05,0.69615,2937514854.0,38637.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
83.0,2023-01-20 15:05:59.999,,,0.0,0.0,,,1.149e-05,0.6971,9410519403.0,56157.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
84.0,2023-01-20 15:06:59.999,,,0.0,0.0,,,1.149e-05,0.697,2432042400.0,71339.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
85.0,2023-01-20 15:07:59.999,,,0.0,0.0,,,1.149e-05,0.6972499999999999,4400401283.0,34574.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
86.0,2023-01-20 15:08:59.999,,,0.0,0.0,,,1.149e-05,0.6978500000000001,4365429225.0,30538.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
87.0,2023-01-20 15:09:59.999,,,0.0,0.0,,,1.1485e-05,0.69725,2564861876.0,40340.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
88.0,2023-01-20 15:10:59.999,,,0.0,0.0,,,1.148e-05,0.6963999999999999,1049551174.0,40001.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
89.0,2023-01-20 15:11:59.999,,,0.0,0.0,,,1.1475e-05,0.6959,4707385252.0,34369.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
90.0,2023-01-20 15:12:59.999,,,0.0,0.0,,,1.147e-05,0.6956,3371159766.0,24941.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
91.0,2023-01-20 15:13:59.999,,,0.0,0.0,,,1.1475e-05,0.696,412590748.0,12507.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
92.0,2023-01-20 15:14:59.999,,,0.0,0.0,,,1.147e-05,0.6958500000000001,3719223013.0,16135.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
93.0,2023-01-20 15:15:59.999,,,0.0,0.0,,,1.146e-05,0.6953499999999999,2214987039.0,9718.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
94.0,2023-01-20 15:16:59.999,,,0.0,0.0,,,1.1455e-05,0.6942,114054815.0,18407.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
95.0,2023-01-20 15:17:59.999,,,0.0,0.0,,,1.1445e-05,0.6932,1746500289.0,18773.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
96.0,2023-01-20 15:18:59.999,,,0.0,0.0,,,1.143e-05,0.6935,5887204108.0,18114.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
97.0,2023-01-20 15:19:59.999,,,0.0,0.0,,,1.1445e-05,0.69475,2772750021.0,17556.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
98.0,2023-01-20 15:20:59.999,,,0.0,0.0,,,1.146e-05,0.6959,2678270427.0,13426.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
99.0,2023-01-20 15:21:59.999,,,0.0,0.0,,,1.147e-05,0.69705,1598770437.0,15361.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
100.0,2023-01-20 15:22:59.999,,,0.0,0.0,,,1.148e-05,0.69725,2716323505.0,31537.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
101.0,2023-01-20 15:23:59.999,,,0.0,0.0,,,1.147e-05,0.6961999999999999,3275499737.0,25514.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
102.0,2023-01-20 15:24:59.999,,,0.0,0.0,,,1.147e-05,0.69675,1023683558.0,15555.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
103.0,2023-01-20 15:25:59.999,,,0.0,0.0,,,1.146e-05,0.69535,918377414.0,18667.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
104.0,2023-01-20 15:26:59.999,,,0.0,0.0,,,1.145e-05,0.6940500000000001,2969010273.0,8835.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
105.0,2023-01-20 15:27:59.999,,,0.0,0.0,,,1.1445e-05,0.694,3924227741.0,21825.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
106.0,2023-01-20 15:28:59.999,,,0.0,0.0,,,1.145e-05,0.6949000000000001,1818989781.0,10733.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
107.0,2023-01-20 15:29:59.999,,,0.0,0.0,,,1.146e-05,0.6951499999999999,1399198908.0,8333.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
108.0,2023-01-20 15:30:59.999,,,0.0,0.0,,,1.146e-05,0.69505,8227216325.0,42444.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
109.0,2023-01-20 15:31:59.999,,,0.0,0.0,,,1.145e-05,0.6945,2053290535.0,4213.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
110.0,2023-01-20 15:32:59.999,,,0.0,0.0,,,1.146e-05,0.69615,6182549758.0,54051.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
111.0,2023-01-20 15:33:59.999,,,0.0,0.0,,,1.1485e-05,0.6973,6826126235.0,41433.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
112.0,2023-01-20 15:34:59.999,,,0.0,0.0,,,1.148e-05,0.6973,3226923657.0,26400.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
113.0,2023-01-20 15:35:59.999,,,0.0,0.0,,,1.147e-05,0.6975,4605445989.0,30587.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
114.0,2023-01-20 15:36:59.999,,,0.0,0.0,,,1.147e-05,0.6971499999999999,3548645403.0,42918.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
115.0,2023-01-20 15:37:59.999,,,0.0,0.0,,,1.147e-05,0.69655,2442584461.0,22805.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
116.0,2023-01-20 15:38:59.999,,,0.0,0.0,,,1.147e-05,0.6963999999999999,3454175382.0,17768.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
117.0,2023-01-20 15:39:59.999,,,0.0,0.0,,,1.147e-05,0.696,3161632568.0,13677.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
118.0,2023-01-20 15:40:59.999,,,0.0,0.0,,,1.147e-05,0.6955,1295883130.0,10256.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
119.0,2023-01-20 15:41:59.999,,,0.0,0.0,,,1.147e-05,0.6954499999999999,2167652386.0,11739.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
120.0,2023-01-20 15:42:59.999,,,0.0,0.0,,,1.1475e-05,0.6956500000000001,2569971262.0,12283.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
121.0,2023-01-20 15:43:59.999,,,0.0,0.0,,,1.147e-05,0.69565,4061146083.0,8930.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
122.0,2023-01-20 15:44:59.999,,,0.0,0.0,,,1.1465e-05,0.6952,207874922.0,8499.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
123.0,2023-01-20 15:45:59.999,,,0.0,0.0,,,1.1465e-05,0.69485,828624721.0,19860.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
124.0,2023-01-20 15:46:59.999,,,0.0,0.0,,,1.146e-05,0.6940999999999999,2196324057.0,9872.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
125.0,2023-01-20 15:47:59.999,,,0.0,0.0,,,1.145e-05,0.6935,2837196567.0,5299.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
126.0,2023-01-20 15:48:59.999,,,0.0,0.0,,,1.1455e-05,0.69375,1067430462.0,9852.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
127.0,2023-01-20 15:49:59.999,,,0.0,0.0,,,1.1455e-05,0.6937,780971197.0,4753.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
128.0,2023-01-20 15:50:59.999,,,0.0,0.0,,,1.1455e-05,0.6936500000000001,1688284656.0,17880.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
129.0,2023-01-20 15:51:59.999,,,0.0,0.0,,,1.1455e-05,0.6935,4543882649.0,3667.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
130.0,2023-01-20 15:52:59.999,,,0.0,0.0,,,1.145e-05,0.6936500000000001,2639915318.0,2805.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
131.0,2023-01-20 15:53:59.999,,,0.0,0.0,,,1.146e-05,0.6939,1961163040.0,4418.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
132.0,2023-01-20 15:54:59.999,,,0.0,0.0,,,1.1465e-05,0.69455,1057630313.0,2143.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
133.0,2023-01-20 15:55:59.999,,,0.0,0.0,,,1.147e-05,0.69485,704034534.0,8360.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
134.0,2023-01-20 15:56:59.999,,,0.0,0.0,,,1.1465e-05,0.69495,3378892193.0,18464.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
135.0,2023-01-20 15:57:59.999,,,0.0,0.0,,,1.146e-05,0.69505,3202946978.0,4257.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
136.0,2023-01-20 15:58:59.999,,,0.0,0.0,,,1.146e-05,0.6952,739550884.0,21490.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
137.0,2023-01-20 15:59:59.999,,,0.0,0.0,,,1.1465e-05,0.69545,1828290410.0,12435.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
138.0,2023-01-20 16:00:59.999,,,0.0,0.0,,,1.1465e-05,0.6952499999999999,245132108.0,7550.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
139.0,2023-01-20 16:01:59.999,,,0.0,0.0,,,1.1465e-05,0.69545,1588470250.0,13648.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
140.0,2023-01-20 16:02:59.999,,,0.0,0.0,,,1.148e-05,0.6958500000000001,1833995458.0,20642.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
141.0,2023-01-20 16:03:59.999,,,0.0,0.0,,,1.148e-05,0.6959500000000001,3950623559.0,15252.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
142.0,2023-01-20 16:04:59.999,,,0.0,0.0,,,1.147e-05,0.6959,1915812260.0,5144.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
143.0,2023-01-20 16:05:59.999,,,0.0,0.0,,,1.147e-05,0.6959,950726544.0,9651.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
144.0,2023-01-20 16:06:59.999,,,0.0,0.0,,,1.1465e-05,0.6954499999999999,2024722424.0,6968.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
145.0,2023-01-20 16:07:59.999,,,0.0,0.0,,,1.1455e-05,0.6954,797778336.0,10863.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
146.0,2023-01-20 16:08:59.999,,,0.0,0.0,,,1.146e-05,0.6956,563996146.0,4831.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
147.0,2023-01-20 16:09:59.999,,,0.0,0.0,,,1.1455e-05,0.6951499999999999,386842016.0,7502.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
148.0,2023-01-20 16:10:59.999,,,0.0,0.0,,,1.146e-05,0.69485,1602512012.0,9050.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
149.0,2023-01-20 16:11:59.999,,,0.0,0.0,,,1.1465e-05,0.6953,1981037029.0,9225.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
150.0,2023-01-20 16:12:59.999,,,0.0,0.0,,,1.1465e-05,0.69565,191826103.0,5123.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
151.0,2023-01-20 16:13:59.999,,,0.0,0.0,,,1.1465e-05,0.6951499999999999,581609483.0,2040.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
152.0,2023-01-20 16:14:59.999,,,0.0,0.0,,,1.147e-05,0.6958500000000001,4587289249.0,5832.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
153.0,2023-01-20 16:15:59.999,,,0.0,0.0,,,1.148e-05,0.6963,1567352452.0,3704.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
154.0,2023-01-20 16:16:59.999,,,0.0,0.0,,,1.1495e-05,0.69675,8136790117.0,32568.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
155.0,2023-01-20 16:17:59.999,,,0.0,0.0,,,1.15e-05,0.6970000000000001,9595602838.0,30198.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
156.0,2023-01-20 16:18:59.999,,,0.0,0.0,,,1.149e-05,0.6960500000000001,2163921040.0,17073.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
157.0,2023-01-20 16:19:59.999,,,0.0,0.0,,,1.148e-05,0.6953,1628672861.0,9424.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
158.0,2023-01-20 16:20:59.999,,,0.0,0.0,,,1.148e-05,0.696,1914449913.0,5538.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
159.0,2023-01-20 16:21:59.999,,,0.0,0.0,,,1.147e-05,0.6956,3385698522.0,9940.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
160.0,2023-01-20 16:22:59.999,,,0.0,0.0,,,1.1465e-05,0.6957,200635221.0,2533.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
161.0,2023-01-20 16:23:59.999,,,0.0,0.0,,,1.148e-05,0.6966,1641580401.0,13009.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
162.0,2023-01-20 16:24:59.999,,,0.0,0.0,,,1.148e-05,0.69665,1252697443.0,4730.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
163.0,2023-01-20 16:25:59.999,,,0.0,0.0,,,1.147e-05,0.6954,1323070381.0,18962.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
164.0,2023-01-20 16:26:59.999,,,0.0,0.0,,,1.147e-05,0.6954,668423510.0,3718.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
165.0,2023-01-20 16:27:59.999,,,0.0,0.0,,,1.149e-05,0.69575,2715343828.0,1441.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
166.0,2023-01-20 16:28:59.999,,,0.0,0.0,,,1.149e-05,0.6957,1543414800.0,16692.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
167.0,2023-01-20 16:29:59.999,,,0.0,0.0,,,1.1495e-05,0.6957500000000001,5449329559.0,14351.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
168.0,2023-01-20 16:30:59.999,,,0.0,0.0,,,1.15e-05,0.6964,4073053501.0,8447.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
169.0,2023-01-20 16:31:59.999,,,0.0,0.0,,,1.1525e-05,0.6979500000000001,16586583076.0,158951.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
170.0,2023-01-20 16:32:59.999,,,0.0,0.0,,,1.1525e-05,0.6972499999999999,5642437194.0,28066.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
171.0,2023-01-20 16:33:59.999,,,0.0,0.0,,,1.152e-05,0.6974,4868615971.0,13387.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
172.0,2023-01-20 16:34:59.999,,,0.0,0.0,,,1.1525e-05,0.6975,5541914554.0,15634.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
173.0,2023-01-20 16:35:59.999,,,0.0,0.0,,,1.1545e-05,0.6993,7132823754.0,97423.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
174.0,2023-01-20 16:36:59.999,,,0.0,0.0,,,1.1555e-05,0.6998,8327887971.0,65814.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
175.0,2023-01-20 16:37:59.999,,,0.0,0.0,,,1.155e-05,0.7001999999999999,3244285278.0,27504.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
176.0,2023-01-20 16:38:59.999,,,0.0,0.0,,,1.157e-05,0.7005,11423593445.0,55017.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
177.0,2023-01-20 16:39:59.999,,,0.0,0.0,,,1.1575e-05,0.70045,7304045241.0,30632.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
178.0,2023-01-20 16:40:59.999,,,0.0,0.0,,,1.159e-05,0.7014,10936400557.0,55194.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
179.0,2023-01-20 16:41:59.999,,,0.0,0.0,,,1.1605e-05,0.6997500000000001,78101684167.0,11332.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
180.0,2023-01-20 16:42:59.999,,,0.0,0.0,,,1.1635e-05,0.7007,10075458160.0,20029.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
181.0,2023-01-20 16:43:59.999,,,0.0,0.0,,,1.1635e-05,0.7018,10440648604.0,30740.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
182.0,2023-01-20 16:44:59.999,,,0.0,0.0,,,1.1635e-05,0.70285,5826756753.0,54533.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
183.0,2023-01-20 16:45:59.999,,,0.0,0.0,,,1.163e-05,0.70265,8688076052.0,30086.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
