index,close_time,transaction_id,positions,LINKUSDT_units,LUNCUSDT_units,entry_LINKUSDT_price,entry_LUNCUSDT_price,historical_LINKUSDT_mid,historical_LUNCUSDT_mid,historical_LINKUSDT_vol,historical_LUNCUSDT_vol,signal,portfolio_value,LINKUSDT_raw_pnl,LUNCUSDT_raw_pnl,LINKUSDT_cost,LUNCUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
164.0,2023-01-20 19:22:59.999,,,0.0,0.0,,,6.6445,0.00017343,591.44,3086556.94,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
165.0,2023-01-20 19:23:59.999,,,0.0,0.0,,,6.6505,0.000173525,1892.64,10775623.34,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
166.0,2023-01-20 19:24:59.999,,,0.0,0.0,,,6.6530000000000005,0.0001736199999999,8762.83,11899457.04,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
167.0,2023-01-20 19:25:59.999,,,0.0,0.0,,,6.6505,0.00017359,364.51,10763075.32,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
168.0,2023-01-20 19:26:59.999,,,0.0,0.0,,,6.651999999999999,0.000173575,298.3,12818728.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
169.0,2023-01-20 19:27:59.999,,,0.0,0.0,,,6.647,0.00017347,1037.45,34220543.74,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
170.0,2023-01-20 19:28:59.999,,,0.0,0.0,,,6.644,0.00017337,1079.22,31679878.04,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
171.0,2023-01-20 19:29:59.999,,,0.0,0.0,,,6.6455,0.000173465,64.34,46513593.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
172.0,2023-01-20 19:30:59.999,,,0.0,0.0,,,6.6495,0.0001735,220.08,9015190.89,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
173.0,2023-01-20 19:31:59.999,,,0.0,0.0,,,6.65,0.00017343,293.01,88258277.79,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
174.0,2023-01-20 19:32:59.999,,,0.0,0.0,,,6.6530000000000005,0.0001732449999999,879.16,56132877.67,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
175.0,2023-01-20 19:33:59.999,,,0.0,0.0,,,6.656499999999999,0.00017318,322.2,73821652.71,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
176.0,2023-01-20 19:34:59.999,,,0.0,0.0,,,6.6530000000000005,0.00017326,304.63,41475383.24,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
177.0,2023-01-20 19:35:59.999,,,0.0,0.0,,,6.6475,0.00017326,916.9,8063083.86,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
178.0,2023-01-20 19:36:59.999,,,0.0,0.0,,,6.651,0.00017357,907.25,5828147.64,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
179.0,2023-01-20 19:37:59.999,,,0.0,0.0,,,6.6515,0.00017345,2308.48,13841985.75,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
180.0,2023-01-20 19:38:59.999,,,0.0,0.0,,,6.653499999999999,0.000173575,1667.01,16000313.05,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
181.0,2023-01-20 19:39:59.999,,,0.0,0.0,,,6.6555,0.00017364,1616.17,12793779.25,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
182.0,2023-01-20 19:40:59.999,,,0.0,0.0,,,6.6555,0.0001738199999999,2787.14,223404369.61,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
183.0,2023-01-20 19:41:59.999,,,0.0,0.0,,,6.6555,0.000173945,1631.18,13148088.75,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
184.0,2023-01-20 19:42:59.999,,,0.0,0.0,,,6.656000000000001,0.000173975,1618.22,45315091.32,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
185.0,2023-01-20 19:43:59.999,,,0.0,0.0,,,6.66,0.00017407,9887.59,190951731.41,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
186.0,2023-01-20 19:44:59.999,,,0.0,0.0,,,6.6690000000000005,0.0001742399999999,23307.9,374898144.18,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
187.0,2023-01-20 19:45:59.999,,,0.0,0.0,,,6.646,0.000173835,5275.11,132378096.02,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
188.0,2023-01-20 19:46:59.999,,,0.0,0.0,,,6.6375,0.000173865,1779.82,15260293.57,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
189.0,2023-01-20 19:47:59.999,,,0.0,0.0,,,6.644,0.0001739,1160.3,12064856.96,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
190.0,2023-01-20 19:48:59.999,,,0.0,0.0,,,6.6535,0.00017409,3199.76,36214298.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
191.0,2023-01-20 19:49:59.999,,,0.0,0.0,,,6.652,0.000174145,5355.21,40925729.55,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
192.0,2023-01-20 19:50:59.999,,,0.0,0.0,,,6.658,0.000174115,1639.56,28377771.61,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
193.0,2023-01-20 19:51:59.999,,,0.0,0.0,,,6.6625,0.0001741,2749.85,30196001.07,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
194.0,2023-01-20 19:52:59.999,,,0.0,0.0,,,6.6615,0.00017406,1169.86,6654052.25,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
195.0,2023-01-20 19:53:59.999,,,0.0,0.0,,,6.667999999999999,0.00017425,1748.92,118114136.29,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
196.0,2023-01-20 19:54:59.999,,,0.0,0.0,,,6.6745,0.0001744,5120.33,20471175.31,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
197.0,2023-01-20 19:55:59.999,,,0.0,0.0,,,6.672499999999999,0.0001744,5946.89,82521391.96,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
198.0,2023-01-20 19:56:59.999,,,0.0,0.0,,,6.676,0.00017446,2932.76,43371772.98,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
199.0,2023-01-20 19:57:59.999,,,0.0,0.0,,,6.683,0.000174525,4099.9,45902287.86,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
200.0,2023-01-20 19:58:59.999,,,0.0,0.0,,,6.687,0.000174565,2741.85,35670500.52,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
201.0,2023-01-20 19:59:59.999,,,0.0,0.0,,,6.688000000000001,0.000174615,12819.1,70858555.28,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
202.0,2023-01-20 20:00:59.999,,,0.0,0.0,,,6.6935,0.00017481,5101.38,113184206.47,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
203.0,2023-01-20 20:01:59.999,,,0.0,0.0,,,6.7005,0.000175155,34155.8,278683492.56,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
204.0,2023-01-20 20:02:59.999,,,0.0,0.0,,,6.7045,0.0001753,7024.06,174397113.22,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
205.0,2023-01-20 20:03:59.999,,,0.0,0.0,,,6.708,0.00017557,8119.5,110870313.87,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
206.0,2023-01-20 20:04:59.999,,,0.0,0.0,,,6.7105,0.00017575,7882.04,142956432.08,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
207.0,2023-01-20 20:05:59.999,,,0.0,0.0,,,6.7575,0.000176835,83024.95,706654673.05,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
208.0,2023-01-20 20:06:59.999,,,0.0,0.0,,,6.7505,0.0001764599999999,49938.2,325609409.04,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
209.0,2023-01-20 20:07:59.999,,,0.0,0.0,,,6.7465,0.00017625,12260.39,227711485.47,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
210.0,2023-01-20 20:08:59.999,,,0.0,0.0,,,6.771000000000001,0.0001763849999999,17118.37,196684625.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
211.0,2023-01-20 20:09:59.999,,,0.0,0.0,,,6.77,0.00017618,22847.16,261063306.55,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
212.0,2023-01-20 20:10:59.999,,,0.0,0.0,,,6.771,0.000176045,6615.85,72177408.82,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
213.0,2023-01-20 20:11:59.999,,,0.0,0.0,,,6.7675,0.000175955,6330.37,93661489.28,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
214.0,2023-01-20 20:12:59.999,,,0.0,0.0,,,6.7605,0.00017566,4570.41,246860135.72,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
215.0,2023-01-20 20:13:59.999,,,0.0,0.0,,,6.753500000000001,0.00017558,9930.76,175671802.47,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
216.0,2023-01-20 20:14:59.999,,,0.0,0.0,,,6.7585,0.000175605,4445.34,63627489.71,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
217.0,2023-01-20 20:15:59.999,,,0.0,0.0,,,6.764,0.000175945,9252.38,35816326.33,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
218.0,2023-01-20 20:16:59.999,,,0.0,0.0,,,6.766,0.0001760849999999,6681.11,44767310.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
219.0,2023-01-20 20:17:59.999,,,0.0,0.0,,,6.771,0.000176095,7281.4,47066867.16,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
220.0,2023-01-20 20:18:59.999,,,0.0,0.0,,,6.7835,0.00017626,10535.8,129403069.52,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
221.0,2023-01-20 20:19:59.999,,,0.0,0.0,,,6.797499999999999,0.00017668,16333.63,196134399.46,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
222.0,2023-01-20 20:20:59.999,,,0.0,0.0,,,6.7955000000000005,0.000176535,7459.47,272434918.72,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
223.0,2023-01-20 20:21:59.999,,,0.0,0.0,,,6.795,0.00017654,9220.34,143215527.43,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
224.0,2023-01-20 20:22:59.999,,,0.0,0.0,,,6.8005,0.00017657,16054.33,112127212.23,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
225.0,2023-01-20 20:23:59.999,,,0.0,0.0,,,6.7965,0.000176445,4128.13,63736624.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
226.0,2023-01-20 20:24:59.999,,,0.0,0.0,,,6.791,0.000176305,4134.12,140768335.04,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
227.0,2023-01-20 20:25:59.999,,,0.0,0.0,,,6.787,0.000176085,11839.08,147306628.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
228.0,2023-01-20 20:26:59.999,,,0.0,0.0,,,6.7695,0.000175645,8644.78,109187959.27,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
229.0,2023-01-20 20:27:59.999,,,0.0,0.0,,,6.767,0.00017535,6788.94,171772379.03,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
230.0,2023-01-20 20:28:59.999,,,0.0,0.0,,,6.77,0.000175375,3396.32,144118735.6,4.0,10000,0,0,0,0,0,0,0,0.0,0.0
231.0,2023-01-20 20:29:59.999,,,0.0,0.0,,,6.775,0.0001755549999999,19148.99,246421451.13,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
232.0,2023-01-20 20:30:59.999,,,0.0,0.0,,,6.779,0.00017554,4062.39,48761724.12,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
233.0,2023-01-20 20:31:59.999,,,0.0,0.0,,,6.781499999999999,0.0001754449999999,3677.51,92950768.69,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
234.0,2023-01-20 20:32:59.999,,,0.0,0.0,,,6.787,0.00017532,3269.89,31844203.95,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
235.0,2023-01-20 20:33:59.999,,,0.0,0.0,,,6.798,0.0001755999999999,4819.26,77619062.94,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
236.0,2023-01-20 20:34:59.999,,,0.0,0.0,,,6.811999999999999,0.0001759849999999,4412.94,181446717.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
237.0,2023-01-20 20:35:59.999,,,0.0,0.0,,,6.815,0.00017636,4887.87,88942702.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
238.0,2023-01-20 20:36:59.999,,,0.0,0.0,,,6.821,0.00017667,12919.44,674364474.64,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
239.0,2023-01-20 20:37:59.999,,,0.0,0.0,,,6.827999999999999,0.00017676,21754.94,258575463.35,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
240.0,2023-01-20 20:38:59.999,,,0.0,0.0,,,6.837,0.000176905,32658.74,362759912.36,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
241.0,2023-01-20 20:39:59.999,,,0.0,0.0,,,6.837,0.00017681,10714.13,146755078.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
242.0,2023-01-20 20:40:59.999,,,0.0,0.0,,,6.832000000000001,0.00017701,8623.03,222357519.75,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
243.0,2023-01-20 20:41:59.999,,,0.0,0.0,,,6.823,0.00017691,9285.02,90924708.93,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
244.0,2023-01-20 20:42:59.999,,,0.0,0.0,,,6.8155,0.000176835,5002.67,98095561.18,3.0,10000,0,0,0,0,0,0,0,0.0,0.0
245.0,2023-01-20 20:43:59.999,,,0.0,0.0,,,6.808999999999999,0.00017639,5841.32,149033051.88,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
246.0,2023-01-20 20:44:59.999,,,0.0,0.0,,,6.8255,0.00017669,10819.72,52949882.91,4.0,10000,0,0,0,0,0,0,0,0.0,0.0
247.0,2023-01-20 20:45:59.999,,,0.0,0.0,,,6.8265,0.00017663,11185.18,248672419.31,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
248.0,2023-01-20 20:46:59.999,,,0.0,0.0,,,6.826499999999999,0.00017673,3307.35,74745901.91,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
249.0,2023-01-20 20:47:59.999,,,0.0,0.0,,,6.8375,0.000176955,8654.3,113084603.09,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
250.0,2023-01-20 20:48:59.999,,,0.0,0.0,,,6.839,0.000177095,9672.33,117049005.19,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
251.0,2023-01-20 20:49:59.999,,,0.0,0.0,,,6.837,0.00017723,15266.32,160522869.72,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
252.0,2023-01-20 20:50:59.999,,,0.0,0.0,,,6.831,0.00017712,6784.45,45830791.1,3.0,10000,0,0,0,0,0,0,0,0.0,0.0
253.0,2023-01-20 20:51:59.999,,,0.0,0.0,,,6.832,0.00017714,3573.94,66933804.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
254.0,2023-01-20 20:52:59.999,,,0.0,0.0,,,6.832,0.00017714,4214.53,108174355.46,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
255.0,2023-01-20 20:53:59.999,,,0.0,0.0,,,6.8285,0.00017727,3821.14,63014660.99,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
256.0,2023-01-20 20:54:59.999,,,0.0,0.0,,,6.843500000000001,0.000177655,21712.41,253532007.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
257.0,2023-01-20 20:55:59.999,,,0.0,0.0,,,6.838,0.0001774,14168.7,265314762.03,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
258.0,2023-01-20 20:56:59.999,,,0.0,0.0,,,6.84,0.0001773799999999,2322.25,86633439.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
259.0,2023-01-20 20:57:59.999,,,0.0,0.0,,,6.8375,0.000177355,1589.08,91920300.76,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
260.0,2023-01-20 20:58:59.999,,,0.0,0.0,,,6.831,0.000177215,12113.94,426262205.02,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
261.0,2023-01-20 20:59:59.999,,,0.0,0.0,,,6.843,0.0001773,2169.61,72248125.63,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
262.0,2023-01-20 21:00:59.999,,,0.0,0.0,,,6.8505,0.000177415,6371.26,134332605.25,4.0,10000,0,0,0,0,0,0,0,0.0,0.0
263.0,2023-01-20 21:01:59.999,,,0.0,0.0,,,6.854,0.000177635,4479.04,100050908.11,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
264.0,2023-01-20 21:02:59.999,,,0.0,0.0,,,6.8665,0.00017768,6872.22,122527680.23,3.0,10000,0,0,0,0,0,0,0,0.0,0.0
265.0,2023-01-20 21:03:59.999,,,0.0,0.0,,,6.8725000000000005,0.000177725,4624.28,87254887.42,4.0,10000,0,0,0,0,0,0,0,0.0,0.0
266.0,2023-01-20 21:04:59.999,,,0.0,0.0,,,6.873,0.00017793,14828.5,207247736.36,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
267.0,2023-01-20 21:05:59.999,,,0.0,0.0,,,6.876,0.000177965,16247.35,135661239.84,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
268.0,2023-01-20 21:06:59.999,,,0.0,0.0,,,6.8695,0.0001784,6528.87,209855080.72,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
269.0,2023-01-20 21:07:59.999,,,0.0,0.0,,,6.87,0.0001785949999999,3190.0,196408190.28,3.0,10000,0,0,0,0,0,0,0,0.0,0.0
270.0,2023-01-20 21:08:59.999,,,0.0,0.0,,,6.8765,0.000178865,1801.71,205910112.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
271.0,2023-01-20 21:09:59.999,,,0.0,0.0,,,6.8740000000000006,0.00017929,2117.92,380450797.69,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
272.0,2023-01-20 21:10:59.999,,,0.0,0.0,,,6.859,0.000178935,6272.69,643669946.12,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
273.0,2023-01-20 21:11:59.999,,,0.0,0.0,,,6.851,0.000178395,5370.72,145862040.78,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
274.0,2023-01-20 21:12:59.999,,,0.0,0.0,,,6.8335,0.000177905,12251.31,237645128.81,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
275.0,2023-01-20 21:13:59.999,,,0.0,0.0,,,6.8275,0.00017741,3092.6,216422004.35,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
276.0,2023-01-20 21:14:59.999,,,0.0,0.0,,,6.8145,0.000176975,6804.84,285336611.11,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
277.0,2023-01-20 21:15:59.999,,,0.0,0.0,,,6.82,0.00017706,8380.34,236466400.78,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
278.0,2023-01-20 21:16:59.999,,,0.0,0.0,,,6.8325,0.000177595,9268.96,161493589.08,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
279.0,2023-01-20 21:17:59.999,,,0.0,0.0,,,6.839,0.00017783,5229.02,58514858.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
280.0,2023-01-20 21:18:59.999,,,0.0,0.0,,,6.847,0.00017764,3229.52,132420604.46,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
281.0,2023-01-20 21:19:59.999,,,0.0,0.0,,,6.855,0.000177645,2426.47,39820151.82,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
282.0,2023-01-20 21:20:59.999,,,0.0,0.0,,,6.8615,0.0001777449999999,2227.24,22697076.34,4.0,10000,0,0,0,0,0,0,0,0.0,0.0
283.0,2023-01-20 21:21:59.999,,,0.0,0.0,,,6.866,0.000178005,6379.47,70140950.58,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
284.0,2023-01-20 21:22:59.999,,,0.0,0.0,,,6.874499999999999,0.000178205,4636.45,72958415.52,3.0,10000,0,0,0,0,0,0,0,0.0,0.0
285.0,2023-01-20 21:23:59.999,,,0.0,0.0,,,6.882,0.000178445,7548.6,54045942.98,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
286.0,2023-01-20 21:24:59.999,,,0.0,0.0,,,6.89,0.00017877,9597.87,255414108.53,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
287.0,2023-01-20 21:25:59.999,,,0.0,0.0,,,6.882,0.000178545,2941.55,73684730.41,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
288.0,2023-01-20 21:26:59.999,,,0.0,0.0,,,6.8695,0.000178255,2653.32,89818570.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
289.0,2023-01-20 21:27:59.999,,,0.0,0.0,,,6.871,0.000178255,3518.11,65583687.74,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
290.0,2023-01-20 21:28:59.999,,,0.0,0.0,,,6.8805,0.000178345,2616.74,69432816.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
291.0,2023-01-20 21:29:59.999,,,0.0,0.0,,,6.881,0.00017831,2044.81,97482185.77,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
292.0,2023-01-20 21:30:59.999,,,0.0,0.0,,,6.888,0.0001783749999999,2908.13,87461315.12,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
293.0,2023-01-20 21:31:59.999,,,0.0,0.0,,,6.893,0.000178435,2812.25,79849612.58,4.0,10000,0,0,0,0,0,0,0,0.0,0.0
294.0,2023-01-20 21:32:59.999,,,0.0,0.0,,,6.893000000000001,0.0001782299999999,4797.72,50271318.88,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
295.0,2023-01-20 21:33:59.999,,,0.0,0.0,,,6.8995,0.00017823,12708.46,41331291.32,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
296.0,2023-01-20 21:34:59.999,,,0.0,0.0,,,6.904,0.0001782199999999,5678.61,68685293.45,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
297.0,2023-01-20 21:35:59.999,,,0.0,0.0,,,6.909000000000001,0.00017837,6761.94,112348545.65,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
298.0,2023-01-20 21:36:59.999,,,0.0,0.0,,,6.9125,0.0001784299999999,2711.5,13668582.45,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
299.0,2023-01-20 21:37:59.999,,,0.0,0.0,,,6.9095,0.000178465,4704.62,54665230.95,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
300.0,2023-01-20 21:38:59.999,,,0.0,0.0,,,6.8995,0.000178265,3017.98,84608652.98,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
301.0,2023-01-20 21:39:59.999,,,0.0,0.0,,,6.904,0.00017827,1575.0,20901649.63,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
302.0,2023-01-20 21:40:59.999,,,0.0,0.0,,,6.9030000000000005,0.0001782849999999,1938.74,61057590.07,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
303.0,2023-01-20 21:41:59.999,,,0.0,0.0,,,6.8895,0.00017811,9983.29,77954823.34,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
304.0,2023-01-20 21:42:59.999,,,0.0,0.0,,,6.8765,0.0001781199999999,3821.03,87536346.53,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
305.0,2023-01-20 21:43:59.999,,,0.0,0.0,,,6.875500000000001,0.00017824,1936.1,68649843.31,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
306.0,2023-01-20 21:44:59.999,,,0.0,0.0,,,6.8795,0.00017805,1656.41,74802289.26,3.0,10000,0,0,0,0,0,0,0,0.0,0.0
307.0,2023-01-20 21:45:59.999,,,0.0,0.0,,,6.88,0.000178045,1387.05,38652596.16,4.0,10000,0,0,0,0,0,0,0,0.0,0.0
308.0,2023-01-20 21:46:59.999,,,0.0,0.0,,,6.867,0.000177835,8679.33,97545378.12,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
309.0,2023-01-20 21:47:59.999,,,0.0,0.0,,,6.871,0.000177805,3968.09,83040925.41,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
310.0,2023-01-20 21:48:59.999,,,0.0,0.0,,,6.868,0.0001777449999999,1404.24,49302546.49,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
311.0,2023-01-20 21:49:59.999,,,0.0,0.0,,,6.869,0.000177575,2671.14,30680915.01,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
312.0,2023-01-20 21:50:59.999,,,0.0,0.0,,,6.869,0.00017743,877.31,51320786.62,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
313.0,2023-01-20 21:51:59.999,,,0.0,0.0,,,6.8695,0.000177555,1104.02,81115473.22,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
314.0,2023-01-20 21:52:59.999,,,0.0,0.0,,,6.8745,0.00017772,1116.17,72582463.37,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
315.0,2023-01-20 21:53:59.999,,,0.0,0.0,,,6.878,0.000177895,3710.16,163505584.08,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
316.0,2023-01-20 21:54:59.999,,,0.0,0.0,,,6.879,0.00017798,3942.4,84642709.46,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
317.0,2023-01-20 21:55:59.999,,,0.0,0.0,,,6.8785,0.0001779649999999,1211.05,57128516.56,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
318.0,2023-01-20 21:56:59.999,,,0.0,0.0,,,6.8795,0.000178015,1460.21,35796186.43,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
319.0,2023-01-20 21:57:59.999,,,0.0,0.0,,,6.879,0.000178145,1148.76,110593620.03,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
320.0,2023-01-20 21:58:59.999,,,0.0,0.0,,,6.8715,0.00017825,1011.17,26826363.38,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
321.0,2023-01-20 21:59:59.999,,,0.0,0.0,,,6.8635,0.000178135,2734.53,36606408.88,3.0,10000,0,0,0,0,0,0,0,0.0,0.0
322.0,2023-01-20 22:00:59.999,,,0.0,0.0,,,6.8665,0.00017819,2426.62,93992590.93,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
323.0,2023-01-20 22:01:59.999,,,0.0,0.0,,,6.854,0.000178305,20792.04,56729181.23,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
324.0,2023-01-20 22:02:59.999,,,0.0,0.0,,,6.85,0.00017821,8287.01,49452827.99,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
325.0,2023-01-20 22:03:59.999,,,0.0,0.0,,,6.8415,0.000177945,5637.81,74198968.44,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
326.0,2023-01-20 22:04:59.999,,,0.0,0.0,,,6.859500000000001,0.00017809,4651.94,69310262.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
327.0,2023-01-20 22:05:59.999,,,0.0,0.0,,,6.8665,0.000178045,3971.52,122432337.07,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
328.0,2023-01-20 22:06:59.999,,,0.0,0.0,,,6.875500000000001,0.0001780749999999,4989.1,53702446.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
329.0,2023-01-20 22:07:59.999,,,0.0,0.0,,,6.8835,0.00017828,5727.5,122805839.26,4.0,10000,0,0,0,0,0,0,0,0.0,0.0
