index,close_time,transaction_id,positions,NEARUSDT_units,DOTUSDT_units,entry_NEARUSDT_price,entry_DOTUSDT_price,historical_NEARUSDT_mid,historical_DOTUSDT_mid,historical_NEARUSDT_vol,historical_DOTUSDT_vol,signal,portfolio_value,NEARUSDT_raw_pnl,DOTUSDT_raw_pnl,NEARUSDT_cost,DOTUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
50.0,2023-01-20 15:01:59.999,,,0.0,0.0,,,2.0985,5.867,11681.5,14443.56,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
51.0,2023-01-20 15:02:59.999,,,0.0,0.0,,,2.0985,5.864,2540.4,4004.38,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
52.0,2023-01-20 15:03:59.999,,,0.0,0.0,,,2.103,5.885,28776.3,22231.32,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
53.0,2023-01-20 15:04:59.999,,,0.0,0.0,,,2.1065,5.8935,20675.2,7813.56,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
54.0,2023-01-20 15:05:59.999,,,0.0,0.0,,,2.1095,5.9025,24485.1,26585.58,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
55.0,2023-01-20 15:06:59.999,,,0.0,0.0,,,2.109,5.906000000000001,2159.7,3146.02,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
56.0,2023-01-20 15:07:59.999,,,0.0,0.0,,,2.1085000000000003,5.904999999999999,11980.9,10802.26,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
57.0,2023-01-20 15:08:59.999,,,0.0,0.0,,,2.1105,5.901,19920.3,11085.54,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
58.0,2023-01-20 15:09:59.999,,,0.0,0.0,,,2.107,5.891,8003.4,11656.34,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
59.0,2023-01-20 15:10:59.999,,,0.0,0.0,,,2.106,5.892,5587.9,4805.14,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
60.0,2023-01-20 15:11:59.999,,,0.0,0.0,,,2.104,5.885,8088.4,8058.39,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
61.0,2023-01-20 15:12:59.999,,,0.0,0.0,,,2.1050000000000004,5.882,4441.0,6534.72,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
62.0,2023-01-20 15:13:59.999,,,0.0,0.0,,,2.107,5.8925,6985.8,15481.26,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
63.0,2023-01-20 15:14:59.999,,,0.0,0.0,,,2.1055,5.894,8233.7,10850.52,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
64.0,2023-01-20 15:15:59.999,,,0.0,0.0,,,2.103,5.885,13843.1,4559.17,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
65.0,2023-01-20 15:16:59.999,,,0.0,0.0,,,2.0995,5.874,20061.5,17548.67,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
66.0,2023-01-20 15:17:59.999,,,0.0,0.0,,,2.0965,5.8725000000000005,6366.6,3544.24,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
67.0,2023-01-20 15:18:59.999,,,0.0,0.0,,,2.0965,5.859,12077.3,26783.55,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
68.0,2023-01-20 15:19:59.999,,,0.0,0.0,,,2.0995,5.866,12778.7,12396.08,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
69.0,2023-01-20 15:20:59.999,,,0.0,0.0,,,2.1045,5.8745,11697.6,6624.54,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
70.0,2023-01-20 15:21:59.999,,,0.0,0.0,,,2.1085000000000003,5.885,30027.6,4834.47,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
71.0,2023-01-20 15:22:59.999,,,0.0,0.0,,,2.108,5.8935,14368.3,7318.19,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
72.0,2023-01-20 15:23:59.999,,,0.0,0.0,,,2.1045,5.881,8064.5,5849.04,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
73.0,2023-01-20 15:24:59.999,,,0.0,0.0,,,2.1035,5.8735,10088.1,5543.29,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
74.0,2023-01-20 15:25:59.999,,,0.0,0.0,,,2.1015,5.8665,4181.9,3742.01,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
75.0,2023-01-20 15:26:59.999,,,0.0,0.0,,,2.0965,5.8580000000000005,5186.9,2142.53,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
76.0,2023-01-20 15:27:59.999,,,0.0,0.0,,,2.0965,5.8655,10126.0,4703.52,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
77.0,2023-01-20 15:28:59.999,,,0.0,0.0,,,2.0985,5.8755,9316.0,5347.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
78.0,2023-01-20 15:29:59.999,,,0.0,0.0,,,2.0995,5.874,7301.5,5035.76,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
79.0,2023-01-20 15:30:59.999,,,0.0,0.0,,,2.1005000000000003,5.872999999999999,19067.8,5906.47,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
80.0,2023-01-20 15:31:59.999,,,0.0,0.0,,,2.1,5.8635,6254.3,5960.57,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
81.0,2023-01-20 15:32:59.999,,,0.0,0.0,,,2.1045,5.874499999999999,8916.4,6617.74,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
82.0,2023-01-20 15:33:59.999,,,0.0,0.0,,,2.1075,5.888,10660.4,6396.68,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
83.0,2023-01-20 15:34:59.999,,,0.0,0.0,,,2.1050000000000004,5.888,20057.4,5960.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
84.0,2023-01-20 15:35:59.999,,,0.0,0.0,,,2.1050000000000004,5.888,6886.0,5159.07,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
85.0,2023-01-20 15:36:59.999,,,0.0,0.0,,,2.1055,5.895,19065.0,17189.34,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
86.0,2023-01-20 15:37:59.999,,,0.0,0.0,,,2.106,5.888999999999999,4572.5,4276.48,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
87.0,2023-01-20 15:38:59.999,,,0.0,0.0,,,2.1065,5.893,8600.6,5003.26,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
88.0,2023-01-20 15:39:59.999,,,0.0,0.0,,,2.1055,5.891,4680.0,3930.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
89.0,2023-01-20 15:40:59.999,,,0.0,0.0,,,2.1035,5.8835,10907.5,2827.51,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
90.0,2023-01-20 15:41:59.999,,,0.0,0.0,,,2.1025,5.881,3514.1,2894.68,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
91.0,2023-01-20 15:42:59.999,,,0.0,0.0,,,2.1025,5.8775,10935.8,2684.61,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
92.0,2023-01-20 15:43:59.999,,,0.0,0.0,,,2.103,5.877000000000001,2353.2,1607.42,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
93.0,2023-01-20 15:44:59.999,,,0.0,0.0,,,2.1005000000000003,5.8735,1859.0,1251.15,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
94.0,2023-01-20 15:45:59.999,,,0.0,0.0,,,2.1005000000000003,5.8705,5701.9,1765.02,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
95.0,2023-01-20 15:46:59.999,,,0.0,0.0,,,2.099,5.867,11588.2,1583.74,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
96.0,2023-01-20 15:47:59.999,,,0.0,0.0,,,2.0965,5.8605,10403.3,2551.74,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
97.0,2023-01-20 15:48:59.999,,,0.0,0.0,,,2.097,5.863,3211.5,3111.39,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
98.0,2023-01-20 15:49:59.999,,,0.0,0.0,,,2.0975,5.861,1629.6,25721.17,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
99.0,2023-01-20 15:50:59.999,,,0.0,0.0,,,2.097,5.856999999999999,3752.3,5398.62,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
100.0,2023-01-20 15:51:59.999,,,0.0,0.0,,,2.0965,5.8545,3262.7,1586.77,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
101.0,2023-01-20 15:52:59.999,,,0.0,0.0,,,2.0975,5.8580000000000005,2590.3,2741.26,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
102.0,2023-01-20 15:53:59.999,,,0.0,0.0,,,2.0975,5.862,1413.6,2570.67,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
103.0,2023-01-20 15:54:59.999,,,0.0,0.0,,,2.0985,5.871499999999999,1955.7,4475.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
104.0,2023-01-20 15:55:59.999,,,0.0,0.0,,,2.1,5.868,2661.6,5492.54,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
105.0,2023-01-20 15:56:59.999,,,0.0,0.0,,,2.099,5.859,9327.6,4120.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
106.0,2023-01-20 15:57:59.999,,,0.0,0.0,,,2.0985,5.853,7237.5,2154.88,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
107.0,2023-01-20 15:58:59.999,,,0.0,0.0,,,2.099,5.8515,5654.6,1596.52,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
108.0,2023-01-20 15:59:59.999,,,0.0,0.0,,,2.1005000000000003,5.853,7318.7,3416.29,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
109.0,2023-01-20 16:00:59.999,,,0.0,0.0,,,2.1,5.8525,7832.8,1836.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
110.0,2023-01-20 16:01:59.999,,,0.0,0.0,,,2.0995,5.8525,4925.3,629.25,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
111.0,2023-01-20 16:02:59.999,,,0.0,0.0,,,2.101,5.857,1639.4,4514.91,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
112.0,2023-01-20 16:03:59.999,,,0.0,0.0,,,2.1005000000000003,5.8575,2226.4,3790.98,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
113.0,2023-01-20 16:04:59.999,,,0.0,0.0,,,2.1,5.852,3197.0,1883.22,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
114.0,2023-01-20 16:05:59.999,,,0.0,0.0,,,2.1,5.8505,3092.2,1902.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
115.0,2023-01-20 16:06:59.999,,,0.0,0.0,,,2.098,5.8455,4261.0,2345.44,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
116.0,2023-01-20 16:07:59.999,,,0.0,0.0,,,2.098,5.848,4638.2,4358.47,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
117.0,2023-01-20 16:08:59.999,,,0.0,0.0,,,2.0985,5.851000000000001,5198.8,3206.45,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
118.0,2023-01-20 16:09:59.999,,,0.0,0.0,,,2.097,5.8495,4206.4,1155.09,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
119.0,2023-01-20 16:10:59.999,,,0.0,0.0,,,2.0965,5.8535,1639.0,3823.82,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
120.0,2023-01-20 16:11:59.999,,,0.0,0.0,,,2.098,5.858499999999999,1740.3,8356.65,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
121.0,2023-01-20 16:12:59.999,,,0.0,0.0,,,2.1,5.8635,2387.6,570.53,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
122.0,2023-01-20 16:13:59.999,,,0.0,0.0,,,2.1,5.8625,2763.1,1623.25,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
123.0,2023-01-20 16:14:59.999,,,0.0,0.0,,,2.1025,5.868,3081.9,2177.11,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
124.0,2023-01-20 16:15:59.999,,,0.0,0.0,,,2.104,5.8685,6470.8,8130.25,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
125.0,2023-01-20 16:16:59.999,,,0.0,0.0,,,2.106,5.871,9836.6,5556.77,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
126.0,2023-01-20 16:17:59.999,,,0.0,0.0,,,2.106,5.8740000000000006,13348.7,4973.59,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
127.0,2023-01-20 16:18:59.999,,,0.0,0.0,,,2.104,5.8695,6692.9,3778.11,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
128.0,2023-01-20 16:19:59.999,,,0.0,0.0,,,2.1045,5.8635,5762.3,2705.13,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
129.0,2023-01-20 16:20:59.999,,,0.0,0.0,,,2.1055,5.863,10523.4,2271.38,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
130.0,2023-01-20 16:21:59.999,,,0.0,0.0,,,2.105,5.861000000000001,1863.0,1528.48,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
131.0,2023-01-20 16:22:59.999,,,0.0,0.0,,,2.104,5.862500000000001,1924.0,2182.94,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
132.0,2023-01-20 16:23:59.999,,,0.0,0.0,,,2.107,5.869,1879.3,5934.63,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
133.0,2023-01-20 16:24:59.999,,,0.0,0.0,,,2.1065,5.8705,4668.8,8015.09,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
134.0,2023-01-20 16:25:59.999,,,0.0,0.0,,,2.1035000000000004,5.8645,5311.5,4627.89,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
135.0,2023-01-20 16:26:59.999,,,0.0,0.0,,,2.105,5.865,5661.2,2977.87,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
136.0,2023-01-20 16:27:59.999,,,0.0,0.0,,,2.1085000000000003,5.869,5030.8,262.64,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
137.0,2023-01-20 16:28:59.999,,,0.0,0.0,,,2.109,5.871,5053.2,509.34,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
138.0,2023-01-20 16:29:59.999,,,0.0,0.0,,,2.109,5.8740000000000006,2461.3,3099.53,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
139.0,2023-01-20 16:30:59.999,,,0.0,0.0,,,2.112,5.879,7428.2,5405.95,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
140.0,2023-01-20 16:31:59.999,,,0.0,0.0,,,2.1195,5.887499999999999,85611.9,23643.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
141.0,2023-01-20 16:32:59.999,,,0.0,0.0,,,2.1195000000000004,5.871,29826.2,5757.83,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
142.0,2023-01-20 16:33:59.999,,,0.0,0.0,,,2.1185,5.867000000000001,17965.6,5813.91,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
143.0,2023-01-20 16:34:59.999,,,0.0,0.0,,,2.116,5.8635,11202.8,2493.36,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
144.0,2023-01-20 16:35:59.999,,,0.0,0.0,,,2.1235,5.874499999999999,37458.5,6475.64,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
145.0,2023-01-20 16:36:59.999,,,0.0,0.0,,,2.1295,5.881500000000001,39373.2,23021.72,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
146.0,2023-01-20 16:37:59.999,,,0.0,0.0,,,2.131,5.880000000000001,56577.4,19037.67,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
147.0,2023-01-20 16:38:59.999,,,0.0,0.0,,,2.1375,5.882,36628.7,4281.57,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
148.0,2023-01-20 16:39:59.999,,,0.0,0.0,,,2.14,5.879,21709.4,7922.58,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
149.0,2023-01-20 16:40:59.999,,,0.0,0.0,,,2.144,5.884,49775.1,3281.58,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
150.0,2023-01-20 16:41:59.999,,,0.0,0.0,,,2.1365,5.8815,15258.0,6162.05,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
151.0,2023-01-20 16:42:59.999,,,0.0,0.0,,,2.142,5.8865,11759.3,6620.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
152.0,2023-01-20 16:43:59.999,,,0.0,0.0,,,2.1465,5.890499999999999,12190.9,7032.71,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
153.0,2023-01-20 16:44:59.999,,,0.0,0.0,,,2.1475,5.891,29298.3,6993.15,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
154.0,2023-01-20 16:45:59.999,,,0.0,0.0,,,2.146,5.888999999999999,9230.4,15760.29,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
155.0,2023-01-20 16:46:59.999,,,0.0,0.0,,,2.141,5.8785,23877.9,7403.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
156.0,2023-01-20 16:47:59.999,,,0.0,0.0,,,2.149,5.89,30793.7,8623.32,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
157.0,2023-01-20 16:48:59.999,,,0.0,0.0,,,2.155,5.8895,41608.7,8877.31,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
158.0,2023-01-20 16:49:59.999,,,0.0,0.0,,,2.158,5.89,28093.4,2921.75,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
159.0,2023-01-20 16:50:59.999,,,0.0,0.0,,,2.155,5.89,23953.1,6501.61,4.0,10000,0,0,0,0,0,0,0,0.0,0.0
160.0,2023-01-20 16:51:59.999,,,0.0,0.0,,,2.161,5.891,22479.7,5837.18,3.0,10000,0,0,0,0,0,0,0,0.0,0.0
161.0,2023-01-20 16:52:59.999,,,0.0,0.0,,,2.162,5.89,19835.2,6497.07,4.0,10000,0,0,0,0,0,0,0,0.0,0.0
162.0,2023-01-20 16:53:59.999,,,0.0,0.0,,,2.1605,5.8905,24793.4,5080.79,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
163.0,2023-01-20 16:54:59.999,,,0.0,0.0,,,2.1595,5.888999999999999,23286.3,37260.87,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
164.0,2023-01-20 16:55:59.999,,,0.0,0.0,,,2.151,5.8765,59759.4,11158.24,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
165.0,2023-01-20 16:56:59.999,,,0.0,0.0,,,2.1465,5.8695,14099.7,4118.76,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
166.0,2023-01-20 16:57:59.999,,,0.0,0.0,,,2.1500000000000004,5.8745,20138.3,2583.53,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
167.0,2023-01-20 16:58:59.999,,,0.0,0.0,,,2.1455,5.8725000000000005,29844.5,7786.98,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
168.0,2023-01-20 16:59:59.999,,,0.0,0.0,,,2.146,5.871,12685.0,4631.24,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
169.0,2023-01-20 17:00:59.999,,,0.0,0.0,,,2.1535,5.885,17152.5,3174.61,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
170.0,2023-01-20 17:01:59.999,,,0.0,0.0,,,2.1580000000000004,5.8895,13783.7,2543.96,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
171.0,2023-01-20 17:02:59.999,,,0.0,0.0,,,2.1580000000000004,5.891,5898.3,1643.28,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
172.0,2023-01-20 17:03:59.999,,,0.0,0.0,,,2.1615,5.8965,14209.0,2267.08,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
173.0,2023-01-20 17:04:59.999,,,0.0,0.0,,,2.168,5.9055,52042.6,3165.32,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
174.0,2023-01-20 17:05:59.999,,,0.0,0.0,,,2.167,5.9035,21649.1,10011.74,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
175.0,2023-01-20 17:06:59.999,,,0.0,0.0,,,2.168,5.904999999999999,21410.1,3450.62,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
176.0,2023-01-20 17:07:59.999,,,0.0,0.0,,,2.168,5.9095,11929.8,3580.94,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
177.0,2023-01-20 17:08:59.999,,,0.0,0.0,,,2.1715,5.9055,36291.0,4573.45,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
178.0,2023-01-20 17:09:59.999,,,0.0,0.0,,,2.18,5.91,102068.3,4591.65,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
179.0,2023-01-20 17:10:59.999,,,0.0,0.0,,,2.185,5.9075,36338.1,7006.65,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
180.0,2023-01-20 17:11:59.999,,,0.0,0.0,,,2.194,5.910500000000001,59563.4,1598.75,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
181.0,2023-01-20 17:12:59.999,,,0.0,0.0,,,2.2015,5.912,66091.8,5367.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
182.0,2023-01-20 17:13:59.999,,,0.0,0.0,,,2.1945,5.904999999999999,40708.7,37421.65,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
183.0,2023-01-20 17:14:59.999,,,0.0,0.0,,,2.19,5.8945,42512.6,5986.02,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
184.0,2023-01-20 17:15:59.999,,,0.0,0.0,,,2.1925,5.896000000000001,46777.4,1623.72,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
185.0,2023-01-20 17:16:59.999,,,0.0,0.0,,,2.2,5.9045000000000005,52028.7,4065.92,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
186.0,2023-01-20 17:17:59.999,,,0.0,0.0,,,2.1975,5.91,15784.4,3047.91,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
187.0,2023-01-20 17:18:59.999,,,0.0,0.0,,,2.1975,5.911,12818.0,1766.91,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
188.0,2023-01-20 17:19:59.999,,,0.0,0.0,,,2.194,5.913,27981.7,6842.42,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
189.0,2023-01-20 17:20:59.999,,,0.0,0.0,,,2.1945,5.9155,21241.3,1385.79,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
190.0,2023-01-20 17:21:59.999,,,0.0,0.0,,,2.1915,5.9155,23605.4,3003.31,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
191.0,2023-01-20 17:22:59.999,,,0.0,0.0,,,2.188,5.916,15786.0,5180.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
192.0,2023-01-20 17:23:59.999,,,0.0,0.0,,,2.189,5.911,8916.5,1044.12,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
193.0,2023-01-20 17:24:59.999,,,0.0,0.0,,,2.186,5.901,13961.0,7476.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
194.0,2023-01-20 17:25:59.999,,,0.0,0.0,,,2.1835,5.891,8800.9,1929.32,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
195.0,2023-01-20 17:26:59.999,,,0.0,0.0,,,2.1790000000000003,5.894500000000001,23195.5,1506.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
196.0,2023-01-20 17:27:59.999,,,0.0,0.0,,,2.192,5.899,212200.0,3189.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
197.0,2023-01-20 17:28:59.999,,,0.0,0.0,,,2.218,5.907500000000001,162264.2,20072.18,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
198.0,2023-01-20 17:29:59.999,,,0.0,0.0,,,2.2115,5.901999999999999,157400.0,2917.04,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
199.0,2023-01-20 17:30:59.999,,,0.0,0.0,,,2.2005,5.901999999999999,27908.1,1750.22,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
200.0,2023-01-20 17:31:59.999,,,0.0,0.0,,,2.207,5.9075,16898.1,1309.11,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
201.0,2023-01-20 17:32:59.999,,,0.0,0.0,,,2.212,5.9085,47180.1,393.38,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
202.0,2023-01-20 17:33:59.999,,,0.0,0.0,,,2.2105,5.907,29562.0,562.33,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
203.0,2023-01-20 17:34:59.999,,,0.0,0.0,,,2.2055,5.907,24312.6,724.81,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
204.0,2023-01-20 17:35:59.999,,,0.0,0.0,,,2.205,5.903499999999999,8447.1,2284.13,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
205.0,2023-01-20 17:36:59.999,,,0.0,0.0,,,2.2,5.892,23497.9,2763.23,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
206.0,2023-01-20 17:37:59.999,,,0.0,0.0,,,2.1925,5.8865,33833.0,3892.76,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
207.0,2023-01-20 17:38:59.999,,,0.0,0.0,,,2.189,5.886,32607.1,3250.69,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
208.0,2023-01-20 17:39:59.999,,,0.0,0.0,,,2.1925,5.891,12053.1,2335.12,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
209.0,2023-01-20 17:40:59.999,,,0.0,0.0,,,2.199,5.8985,10231.7,3545.87,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
210.0,2023-01-20 17:41:59.999,,,0.0,0.0,,,2.1995,5.902,11034.5,3074.52,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
211.0,2023-01-20 17:42:59.999,,,0.0,0.0,,,2.1945,5.901999999999999,11654.3,736.35,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
212.0,2023-01-20 17:43:59.999,,,0.0,0.0,,,2.199,5.9025,12030.2,1719.65,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
213.0,2023-01-20 17:44:59.999,,,0.0,0.0,,,2.2035,5.9055,28266.8,387.51,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
214.0,2023-01-20 17:45:59.999,,,0.0,0.0,,,2.209,5.912,19324.0,4833.93,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
215.0,2023-01-20 17:46:59.999,,,0.0,0.0,,,2.2115,5.9125,13081.0,4373.83,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
216.0,2023-01-20 17:47:59.999,,,0.0,0.0,,,2.2045000000000003,5.908,18746.4,3473.81,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
217.0,2023-01-20 17:48:59.999,,,0.0,0.0,,,2.2015,5.9055,16226.5,1343.29,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
218.0,2023-01-20 17:49:59.999,,,0.0,0.0,,,2.2075,5.9085,17388.0,4168.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
219.0,2023-01-20 17:50:59.999,,,0.0,0.0,,,2.21,5.910500000000001,15767.3,2170.76,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
220.0,2023-01-20 17:51:59.999,,,0.0,0.0,,,2.2065,5.917,25584.4,4945.78,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
