index,close_time,transaction_id,positions,LTCUSDT_units,ATOMUSDT_units,entry_LTCUSDT_price,entry_ATOMUSDT_price,historical_LTCUSDT_mid,historical_ATOMUSDT_mid,historical_LTCUSDT_vol,historical_ATOMUSDT_vol,signal,portfolio_value,LTCUSDT_raw_pnl,ATOMUSDT_raw_pnl,LTCUSDT_cost,ATOMUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
13.0,2023-01-20 14:46:59.999,,,0.0,0.0,,,84.425,12.2995,603.862,972.52,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
14.0,2023-01-20 14:47:59.999,,,0.0,0.0,,,84.41499999999999,12.288,116.13,1156.39,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
15.0,2023-01-20 14:48:59.999,,,0.0,0.0,,,84.445,12.2885,330.271,770.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
16.0,2023-01-20 14:49:59.999,,,0.0,0.0,,,84.52,12.29,356.874,325.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
17.0,2023-01-20 14:50:59.999,,,0.0,0.0,,,84.525,12.2825,164.728,338.17,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
18.0,2023-01-20 14:51:59.999,,,0.0,0.0,,,84.56,12.298,175.786,433.09,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
19.0,2023-01-20 14:52:59.999,,,0.0,0.0,,,84.58,12.3205,472.434,2417.29,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
20.0,2023-01-20 14:53:59.999,,,0.0,0.0,,,84.62,12.319,174.526,406.76,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
21.0,2023-01-20 14:54:59.999,,,0.0,0.0,,,84.655,12.303,243.19,417.58,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
22.0,2023-01-20 14:55:59.999,,,0.0,0.0,,,84.64,12.2995,113.447,267.26,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
23.0,2023-01-20 14:56:59.999,,,0.0,0.0,,,84.74000000000001,12.3125,2055.868,214.39,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
24.0,2023-01-20 14:57:59.999,,,0.0,0.0,,,84.755,12.3215,134.91,248.03,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
25.0,2023-01-20 14:58:59.999,,,0.0,0.0,,,84.72999999999999,12.3215,214.603,380.55,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
26.0,2023-01-20 14:59:59.999,,,0.0,0.0,,,84.725,12.316,83.417,358.02,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
27.0,2023-01-20 15:00:59.999,,,0.0,0.0,,,84.71000000000001,12.3195,209.97,823.91,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
28.0,2023-01-20 15:01:59.999,,,0.0,0.0,,,84.735,12.3295,262.581,352.75,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
29.0,2023-01-20 15:02:59.999,,,0.0,0.0,,,84.75,12.3275,116.47,765.28,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
30.0,2023-01-20 15:03:59.999,,,0.0,0.0,,,84.785,12.349,230.911,7604.45,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
31.0,2023-01-20 15:04:59.999,,,0.0,0.0,,,84.815,12.369,166.218,1329.42,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
32.0,2023-01-20 15:05:59.999,,,0.0,0.0,,,84.84,12.3625,145.635,2717.72,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
33.0,2023-01-20 15:06:59.999,,,0.0,0.0,,,84.845,12.3725,195.321,952.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
34.0,2023-01-20 15:07:59.999,,,0.0,0.0,,,84.87,12.367,356.626,836.29,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
35.0,2023-01-20 15:08:59.999,,,0.0,0.0,,,84.92500000000001,12.366,336.19,575.68,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
36.0,2023-01-20 15:09:59.999,,,0.0,0.0,,,84.86,12.3705,1421.873,1090.59,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
37.0,2023-01-20 15:10:59.999,,,0.0,0.0,,,84.825,12.3825,182.486,483.02,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
38.0,2023-01-20 15:11:59.999,,,0.0,0.0,,,84.85,12.371,146.747,579.15,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
39.0,2023-01-20 15:12:59.999,,,0.0,0.0,,,84.85,12.3745,140.055,1353.71,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
40.0,2023-01-20 15:13:59.999,,,0.0,0.0,,,84.905,12.3745,456.239,498.61,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
41.0,2023-01-20 15:14:59.999,,,0.0,0.0,,,84.925,12.376,186.026,356.54,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
42.0,2023-01-20 15:15:59.999,,,0.0,0.0,,,84.93,12.3715,213.651,579.05,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
43.0,2023-01-20 15:16:59.999,,,0.0,0.0,,,84.91499999999999,12.3695,100.218,135.65,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
44.0,2023-01-20 15:17:59.999,,,0.0,0.0,,,84.89,12.343,245.335,5860.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
45.0,2023-01-20 15:18:59.999,,,0.0,0.0,,,84.85499999999999,12.3345,285.836,405.46,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
46.0,2023-01-20 15:19:59.999,,,0.0,0.0,,,84.88,12.349,52.226,181.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
47.0,2023-01-20 15:20:59.999,,,0.0,0.0,,,84.91499999999999,12.3635,464.014,682.13,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
48.0,2023-01-20 15:21:59.999,,,0.0,0.0,,,84.93,12.379,601.004,1117.59,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
49.0,2023-01-20 15:22:59.999,,,0.0,0.0,,,84.93,12.383,879.027,1048.22,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
50.0,2023-01-20 15:23:59.999,,,0.0,0.0,,,84.86,12.354500000000002,358.298,701.37,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
51.0,2023-01-20 15:24:59.999,,,0.0,0.0,,,84.85,12.341,244.725,603.33,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
52.0,2023-01-20 15:25:59.999,,,0.0,0.0,,,84.82,12.334,98.636,906.82,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
53.0,2023-01-20 15:26:59.999,,,0.0,0.0,,,84.72999999999999,12.322,653.837,335.37,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
54.0,2023-01-20 15:27:59.999,,,0.0,0.0,,,84.66,12.3195,201.795,364.31,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
55.0,2023-01-20 15:28:59.999,,,0.0,0.0,,,84.735,12.3315,85.411,208.72,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
56.0,2023-01-20 15:29:59.999,,,0.0,0.0,,,84.77000000000001,12.3415,164.062,426.24,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
57.0,2023-01-20 15:30:59.999,,,0.0,0.0,,,84.825,12.344,57.388,1250.95,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
58.0,2023-01-20 15:31:59.999,,,0.0,0.0,,,84.77000000000001,12.3385,83.333,643.78,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
59.0,2023-01-20 15:32:59.999,,,0.0,0.0,,,84.8,12.359,421.834,1454.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
60.0,2023-01-20 15:33:59.999,,,0.0,0.0,,,84.86,12.3745,638.544,427.05,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
61.0,2023-01-20 15:34:59.999,,,0.0,0.0,,,84.82499999999999,12.3615,185.152,448.56,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
62.0,2023-01-20 15:35:59.999,,,0.0,0.0,,,84.85,12.3585,241.523,253.05,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
63.0,2023-01-20 15:36:59.999,,,0.0,0.0,,,84.85,12.361,402.937,809.11,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
64.0,2023-01-20 15:37:59.999,,,0.0,0.0,,,84.86500000000001,12.3595,100.313,437.21,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
65.0,2023-01-20 15:38:59.999,,,0.0,0.0,,,84.85499999999999,12.355,166.089,334.33,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
66.0,2023-01-20 15:39:59.999,,,0.0,0.0,,,84.83500000000001,12.348,183.269,501.05,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
67.0,2023-01-20 15:40:59.999,,,0.0,0.0,,,84.82,12.3355,238.783,556.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
68.0,2023-01-20 15:41:59.999,,,0.0,0.0,,,84.83,12.3335,133.358,382.82,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
69.0,2023-01-20 15:42:59.999,,,0.0,0.0,,,84.82499999999999,12.332999999999998,190.772,588.03,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
70.0,2023-01-20 15:43:59.999,,,0.0,0.0,,,84.83,12.3285,1296.936,632.87,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
71.0,2023-01-20 15:44:59.999,,,0.0,0.0,,,84.83500000000001,12.318,1829.072,406.67,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
72.0,2023-01-20 15:45:59.999,,,0.0,0.0,,,84.815,12.312,271.176,174.08,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
73.0,2023-01-20 15:46:59.999,,,0.0,0.0,,,84.77000000000001,12.306,1036.119,1061.64,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
74.0,2023-01-20 15:47:59.999,,,0.0,0.0,,,84.72,12.295,388.351,186.89,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
75.0,2023-01-20 15:48:59.999,,,0.0,0.0,,,84.71000000000001,12.3035,224.049,518.68,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
76.0,2023-01-20 15:49:59.999,,,0.0,0.0,,,84.71000000000001,12.3005,739.349,268.24,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
77.0,2023-01-20 15:50:59.999,,,0.0,0.0,,,84.685,12.2895,283.385,864.39,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
78.0,2023-01-20 15:51:59.999,,,0.0,0.0,,,84.67500000000001,12.288,30.644,263.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
79.0,2023-01-20 15:52:59.999,,,0.0,0.0,,,84.695,12.2925,49.173,268.27,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
80.0,2023-01-20 15:53:59.999,,,0.0,0.0,,,84.72,12.289,47.518,184.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
81.0,2023-01-20 15:54:59.999,,,0.0,0.0,,,84.75,12.295,89.012,394.55,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
82.0,2023-01-20 15:55:59.999,,,0.0,0.0,,,84.775,12.297,271.634,315.56,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
83.0,2023-01-20 15:56:59.999,,,0.0,0.0,,,84.775,12.294,237.441,317.72,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
84.0,2023-01-20 15:57:59.999,,,0.0,0.0,,,84.75999999999999,12.2875,1181.126,200.35,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
85.0,2023-01-20 15:58:59.999,,,0.0,0.0,,,84.78,12.2915,699.558,329.09,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
86.0,2023-01-20 15:59:59.999,,,0.0,0.0,,,84.78,12.2915,458.863,109.09,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
87.0,2023-01-20 16:00:59.999,,,0.0,0.0,,,84.84,12.2945,270.833,238.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
88.0,2023-01-20 16:01:59.999,,,0.0,0.0,,,84.92,12.303999999999998,1605.204,852.08,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
89.0,2023-01-20 16:02:59.999,,,0.0,0.0,,,84.97,12.3185,1287.117,318.61,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
90.0,2023-01-20 16:03:59.999,,,0.0,0.0,,,84.985,12.3195,227.566,410.01,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
91.0,2023-01-20 16:04:59.999,,,0.0,0.0,,,84.99000000000001,12.313,513.826,125.21,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
92.0,2023-01-20 16:05:59.999,,,0.0,0.0,,,84.995,12.3115,1280.192,222.07,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
93.0,2023-01-20 16:06:59.999,,,0.0,0.0,,,85.02000000000001,12.304,2974.496,290.03,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
94.0,2023-01-20 16:07:59.999,,,0.0,0.0,,,85.09,12.3035,1147.442,834.74,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
95.0,2023-01-20 16:08:59.999,,,0.0,0.0,,,85.11000000000001,12.304,350.28,399.33,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
96.0,2023-01-20 16:09:59.999,,,0.0,0.0,,,85.015,12.295,75.933,201.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
97.0,2023-01-20 16:10:59.999,,,0.0,0.0,,,84.955,12.3005,146.74,115.71,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
98.0,2023-01-20 16:11:59.999,,,0.0,0.0,,,84.94999999999999,12.3005,145.451,198.32,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
99.0,2023-01-20 16:12:59.999,,,0.0,0.0,,,84.975,12.3045,132.522,135.87,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
100.0,2023-01-20 16:13:59.999,,,0.0,0.0,,,85.05000000000001,12.312,1677.982,350.36,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
101.0,2023-01-20 16:14:59.999,,,0.0,0.0,,,85.08000000000001,12.318,129.577,210.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
102.0,2023-01-20 16:15:59.999,,,0.0,0.0,,,85.105,12.3255,66.381,386.15,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
103.0,2023-01-20 16:16:59.999,,,0.0,0.0,,,85.1,12.337,72.575,1601.31,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
104.0,2023-01-20 16:17:59.999,,,0.0,0.0,,,85.13,12.3515,1379.246,766.61,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
105.0,2023-01-20 16:18:59.999,,,0.0,0.0,,,85.095,12.336,224.578,191.42,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
106.0,2023-01-20 16:19:59.999,,,0.0,0.0,,,85.10499999999999,12.332,475.838,1021.37,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
107.0,2023-01-20 16:20:59.999,,,0.0,0.0,,,85.1,12.332,169.384,243.21,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
108.0,2023-01-20 16:21:59.999,,,0.0,0.0,,,85.07,12.3235,433.582,262.17,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
109.0,2023-01-20 16:22:59.999,,,0.0,0.0,,,85.05,12.3225,82.317,161.74,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
110.0,2023-01-20 16:23:59.999,,,0.0,0.0,,,85.12,12.3305,1118.029,164.63,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
111.0,2023-01-20 16:24:59.999,,,0.0,0.0,,,85.11,12.331,169.197,761.62,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
112.0,2023-01-20 16:25:59.999,,,0.0,0.0,,,85.055,12.3185,228.657,165.16,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
113.0,2023-01-20 16:26:59.999,,,0.0,0.0,,,85.08,12.319,732.089,226.38,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
114.0,2023-01-20 16:27:59.999,,,0.0,0.0,,,85.11500000000001,12.3355,497.849,274.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
115.0,2023-01-20 16:28:59.999,,,0.0,0.0,,,85.14,12.3405,120.771,84.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
116.0,2023-01-20 16:29:59.999,,,0.0,0.0,,,85.16,12.345,306.076,152.24,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
117.0,2023-01-20 16:30:59.999,,,0.0,0.0,,,85.155,12.3485,457.166,420.21,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
118.0,2023-01-20 16:31:59.999,,,0.0,0.0,,,85.24000000000001,12.3695,3070.77,8296.59,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
119.0,2023-01-20 16:32:59.999,,,0.0,0.0,,,85.25999999999999,12.3615,607.895,714.66,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
120.0,2023-01-20 16:33:59.999,,,0.0,0.0,,,85.295,12.349,347.089,831.15,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
121.0,2023-01-20 16:34:59.999,,,0.0,0.0,,,85.245,12.3475,179.187,223.43,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
122.0,2023-01-20 16:35:59.999,,,0.0,0.0,,,85.33500000000001,12.3645,519.942,845.68,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
123.0,2023-01-20 16:36:59.999,,,0.0,0.0,,,85.36,12.3725,582.45,1680.52,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
124.0,2023-01-20 16:37:59.999,,,0.0,0.0,,,85.35,12.3715,326.913,619.03,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
125.0,2023-01-20 16:38:59.999,,,0.0,0.0,,,85.375,12.381,234.556,1353.07,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
126.0,2023-01-20 16:39:59.999,,,0.0,0.0,,,85.355,12.3805,567.546,818.87,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
127.0,2023-01-20 16:40:59.999,,,0.0,0.0,,,85.475,12.404,2451.054,5902.81,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
128.0,2023-01-20 16:41:59.999,,,0.0,0.0,,,85.46000000000001,12.377,432.92,727.23,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
129.0,2023-01-20 16:42:59.999,,,0.0,0.0,,,85.53,12.3905,277.961,516.25,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
130.0,2023-01-20 16:43:59.999,,,0.0,0.0,,,85.66499999999999,12.4095,3307.62,1303.96,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
131.0,2023-01-20 16:44:59.999,,,0.0,0.0,,,85.69,12.411,397.705,700.07,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
132.0,2023-01-20 16:45:59.999,,,0.0,0.0,,,85.66,12.403,364.118,1742.89,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
133.0,2023-01-20 16:46:59.999,,,0.0,0.0,,,85.615,12.385,742.823,2000.95,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
134.0,2023-01-20 16:47:59.999,,,0.0,0.0,,,85.795,12.4115,681.204,1318.07,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
135.0,2023-01-20 16:48:59.999,,,0.0,0.0,,,85.83500000000001,12.4325,1037.052,3354.18,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
136.0,2023-01-20 16:49:59.999,,,0.0,0.0,,,85.83500000000001,12.4355,280.391,1726.34,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
137.0,2023-01-20 16:50:59.999,,,0.0,0.0,,,85.72,12.42,547.758,3004.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
138.0,2023-01-20 16:51:59.999,,,0.0,0.0,,,85.725,12.428,1152.121,2568.59,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
139.0,2023-01-20 16:52:59.999,,,0.0,0.0,,,85.965,12.4455,6234.585,1866.37,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
140.0,2023-01-20 16:53:59.999,,,0.0,0.0,,,86.175,12.47,1372.412,4534.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
141.0,2023-01-20 16:54:59.999,,,0.0,0.0,,,86.32,12.4865,1276.116,13232.96,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
142.0,2023-01-20 16:55:59.999,,,0.0,0.0,,,86.15,12.474,489.238,1240.93,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
143.0,2023-01-20 16:56:59.999,,,0.0,0.0,,,86.08500000000001,12.476,2466.605,7857.12,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
144.0,2023-01-20 16:57:59.999,,,0.0,0.0,,,86.16999999999999,12.4835,423.893,1199.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
145.0,2023-01-20 16:58:59.999,,,0.0,0.0,,,86.07,12.4705,457.795,3482.93,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
146.0,2023-01-20 16:59:59.999,,,0.0,0.0,,,86.15,12.4635,460.176,6420.61,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
147.0,2023-01-20 17:00:59.999,,,0.0,0.0,,,86.39,12.482,2308.643,1275.41,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
148.0,2023-01-20 17:01:59.999,,,0.0,0.0,,,86.38999999999999,12.484,349.018,1508.66,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
149.0,2023-01-20 17:02:59.999,,,0.0,0.0,,,86.37,12.486,355.103,1779.42,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
150.0,2023-01-20 17:03:59.999,,,0.0,0.0,,,86.41,12.4905,249.329,1167.66,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
151.0,2023-01-20 17:04:59.999,,,0.0,0.0,,,86.425,12.503,305.552,5433.24,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
152.0,2023-01-20 17:05:59.999,,,0.0,0.0,,,86.41,12.5105,1113.619,2637.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
153.0,2023-01-20 17:06:59.999,,,0.0,0.0,,,86.555,12.5385,1662.993,10208.36,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
154.0,2023-01-20 17:07:59.999,,,0.0,0.0,,,86.425,12.569,352.634,6863.26,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
155.0,2023-01-20 17:08:59.999,,,0.0,0.0,,,86.32499999999999,12.5895,2328.667,10292.52,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
156.0,2023-01-20 17:09:59.999,,,0.0,0.0,,,86.32,12.6275,257.801,13836.52,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
157.0,2023-01-20 17:10:59.999,,,0.0,0.0,,,86.21000000000001,12.63,1058.485,12873.25,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
158.0,2023-01-20 17:11:59.999,,,0.0,0.0,,,86.225,12.6425,558.663,6949.01,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
159.0,2023-01-20 17:12:59.999,,,0.0,0.0,,,86.28999999999999,12.64,443.148,3922.28,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
160.0,2023-01-20 17:13:59.999,,,0.0,0.0,,,86.28,12.6385,560.905,2887.57,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
161.0,2023-01-20 17:14:59.999,,,0.0,0.0,,,86.22,12.625,952.016,5341.83,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
162.0,2023-01-20 17:15:59.999,,,0.0,0.0,,,86.22,12.6235,145.955,1850.98,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
163.0,2023-01-20 17:16:59.999,,,0.0,0.0,,,86.34,12.6405,324.57,7898.03,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
164.0,2023-01-20 17:17:59.999,,,0.0,0.0,,,86.33000000000001,12.629,212.223,3022.24,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
165.0,2023-01-20 17:18:59.999,,,0.0,0.0,,,86.32,12.6585,600.257,21087.29,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
166.0,2023-01-20 17:19:59.999,,,0.0,0.0,,,86.385,12.67,220.607,1817.57,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
167.0,2023-01-20 17:20:59.999,,,0.0,0.0,,,86.45,12.659,438.275,1896.76,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
168.0,2023-01-20 17:21:59.999,,,0.0,0.0,,,86.44999999999999,12.641,70.592,1784.45,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
169.0,2023-01-20 17:22:59.999,,,0.0,0.0,,,86.47,12.6225,196.056,7788.35,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
170.0,2023-01-20 17:23:59.999,,,0.0,0.0,,,86.41999999999999,12.614,271.434,2256.48,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
171.0,2023-01-20 17:24:59.999,,,0.0,0.0,,,86.38,12.615,335.057,1476.52,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
172.0,2023-01-20 17:25:59.999,,,0.0,0.0,,,86.36,12.5895,58.384,4863.59,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
173.0,2023-01-20 17:26:59.999,,,0.0,0.0,,,86.375,12.5585,448.826,23760.42,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
174.0,2023-01-20 17:27:59.999,,,0.0,0.0,,,86.465,12.552,137.065,1655.09,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
175.0,2023-01-20 17:28:59.999,,,0.0,0.0,,,86.39500000000001,12.571000000000002,2738.284,784.68,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
176.0,2023-01-20 17:29:59.999,,,0.0,0.0,,,86.29499999999999,12.5555,376.227,1520.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
177.0,2023-01-20 17:30:59.999,,,0.0,0.0,,,86.275,12.5625,137.145,1143.26,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
178.0,2023-01-20 17:31:59.999,,,0.0,0.0,,,86.36,12.6005,108.324,14878.79,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
179.0,2023-01-20 17:32:59.999,,,0.0,0.0,,,86.38,12.645,43.195,12246.13,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
180.0,2023-01-20 17:33:59.999,,,0.0,0.0,,,86.37,12.672,174.83,7121.37,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
181.0,2023-01-20 17:34:59.999,,,0.0,0.0,,,86.38,12.7025,27.97,25789.41,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
182.0,2023-01-20 17:35:59.999,,,0.0,0.0,,,86.41,12.6895,780.954,4573.02,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
183.0,2023-01-20 17:36:59.999,,,0.0,0.0,,,86.345,12.665,1072.565,4427.76,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
184.0,2023-01-20 17:37:59.999,,,0.0,0.0,,,86.33000000000001,12.6985,762.692,5199.64,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
185.0,2023-01-20 17:38:59.999,,,0.0,0.0,,,86.35,12.7135,473.788,4505.62,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
186.0,2023-01-20 17:39:59.999,,,0.0,0.0,,,86.455,12.7235,787.124,1443.15,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
187.0,2023-01-20 17:40:59.999,,,0.0,0.0,,,86.53999999999999,12.7495,192.659,5805.78,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
